Id,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,labels
1,0.07253886,0.0,0.0,0.0,0.02380952,0.0,0.0,0.0,0.0,0.008260382,0.0,0.03727035,0.0
2,0.07772021,0.25,0.0,0.0,0.1428571,0.02380952,0.0,0.02586207,1.0,0.4012121,0.0,0.03494095,0.0
3,0.2124352,0.375,0.2553191,0.0,0.1428571,0.02380952,0.0,0.00862069,0.34375,0.2409428,0.0,0.1597301,0.0
4,0.051813472,0.125,0.0,0.0,0.023809524,0.0,0.0,0.00862069,0.140625,0.000897868,0.0,0.0,1.0
5,0.01036269,0.0,0.0,0.0,0.02380952,0.0,0.0,0.0,0.1875,0.01903479,0.0,0.0,0.0
6,0.03108808,0.125,0.08510638,0.0,0.02380952,0.0,0.0,0.0,0.140625,0.01243547,0.0,0.2395951,1.0
7,0.020725389,0.125,0.0,0.0,0.023809524,0.0,0.0,0.025862069,0.234375,0.017194164,0.0,0.0,0.0
8,0.02072539,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.28125,0.015578,0.0,0.0,0.0
9,0.1968912,0.625,0.1914894,0.0,0.04761905,0.1190476,0.0,0.00862069,0.34375,0.2409428,0.0,0.1290127,1.0
10,0.020725389,0.0,0.021276596,0.0,0.023809524,0.0,0.0,0.025862069,0.25,0.035690236,0.0,0.111811048,0.0
11,0.02590674,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.06034483,0.03125,0.03721661,0.0,0.0,0.0
12,0.02072539,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.01724138,0.140625,0.03762065,0.0,0.111811,0.0
13,0.07253886,0.0,0.04255319,0.0,0.0,0.0,0.0,0.01724138,0.1875,0.01117845,0.0,0.03727035,0.0
14,0.1295337,0.125,0.04255319,0.0,0.07142857,0.02380952,0.0,0.01724138,0.234375,0.092211,0.0,0.08600852,0.0
15,0.020725389,0.125,0.0,0.125,0.0,0.0,0.0,0.025862069,0.0,0.001346801,0.0,0.0,0.0
16,0.051813472,0.25,0.042553191,0.0,0.0,0.0,0.0,0.025862069,0.359375,0.024466891,0.0,0.101646408,0.0
17,0.07253886,0.0,0.1489362,0.0,0.0,0.0,0.0,0.0,0.015625,0.01508418,0.0,0.2236221,0.0
18,0.1398964,0.5,0.0,0.0,0.0,0.02380952,0.0,0.02586207,0.234375,0.1402469,0.0,0.0,1.0
19,0.1398964,0.125,0.2978723,0.0,0.02380952,0.0,0.0,0.03448276,0.203125,0.3954658,0.0,0.2595614,0.0
