Id,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,labels
1,0.0880829,0.125,0.1489362,0.0,0.0952381,0.0,0.0,0.03448276,0.078125,0.01023569,0.0,0.4037621,0
2,0.02590674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.002020202,1.0,0.09317589,0
3,0.020725389,0.125,0.021276596,0.0,0.023809524,0.0,0.0,0.0,0.15625,0.011223345,0.0,0.111811048,0
4,0.041450777,0.125,0.063829787,0.0,0.0,0.0,0.0,0.017241379,0.0,0.000852974,0.0,0.124234498,0
5,0.020725389,0.125,0.0,0.0,0.023809524,0.0,0.0,0.034482759,0.21875,0.084624018,0.0,0.223622097,0
6,0.031088083,0.25,0.0,0.0,0.047619048,0.023809524,0.0,0.068965517,0.296875,0.017912458,0.0,0.0,0
7,0.062176166,0.125,0.063829787,0.0,0.166666667,0.0,0.0,0.120689655,0.40625,0.011178451,0.0,0.086008524,0
8,0.015544041,0.25,0.0,0.0,0.023809524,0.071428571,0.0,0.017241379,0.34375,0.022940516,0.0,0.0,0
9,0.031088083,0.0,0.042553191,0.083333333,0.023809524,0.0,0.0,0.025862069,0.359375,0.051133558,0.0,0.159730069,0
10,0.0984456,0.125,0.1702128,0.0,0.02380952,0.0,0.0,0.0,0.203125,0.02446689,0.0,0.4192914,0
11,0.046632124,0.25,0.0,0.0,0.0,0.095238095,0.0,0.0,0.609375,0.124893378,0.0,0.223622097,0
12,0.010362694,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.15625,0.012659933,0.0,0.186351747,0
13,0.10880829,0.125,0.14893617,0.0,0.023809524,0.0,0.0,0.00862069,0.15625,0.001436588,0.0,0.177881213,0
14,0.352331606,0.125,0.446808511,0.041666667,0.023809524,0.0,0.0,0.00862069,0.09375,0.006419753,0.0,0.65628224,0
15,0.02072539,0.125,0.0,0.0,0.02380952,0.0,0.0,0.0,0.171875,0.007676768,0.0,0.0,0
16,0.03626943,0.0,0.063829787,0.0,0.0,0.0,0.0,0.0,0.046875,0.004938272,0.0,0.349409526,0
17,0.01036269,0.0,0.0212766,0.0,0.0,0.0,0.0,0.01724138,0.140625,0.00983165,0.0,0.0,0
18,0.015544041,0.0,0.0,0.0,0.023809524,0.0,0.0,0.00862069,0.078125,0.012031425,0.0,0.13976381,0
