Id,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,labels
1,0.082901554,0.375,0.0,0.0,0.023809524,0.071428571,0.0,0.00862069,0.109375,0.001346801,0.0,0.0,0
2,0.020725389,0.0,0.021276596,0.0,0.023809524,0.0,0.0,0.025862069,0.25,0.035690236,0.0,0.111811048,0
3,0.04145078,0.125,0.0212766,0.0,0.04761905,0.0,0.0,0.0,0.0625,0.01647587,0.0,0.06211724,0
4,0.05699482,0.25,0.0,0.0,0.02380952,0.02380952,0.0,0.0,0.078125,0.005028058,0.5,0.0,0
5,0.05181347,0.125,0.0212766,0.0,0.04761905,0.0,0.0,0.01724138,0.0625,0.01750842,0.0,0.0,0
6,0.051813472,0.375,0.0,0.0,0.023809524,0.023809524,0.0,0.043103448,0.21875,0.0067789,0.0,0.0,0
7,0.04145078,0.125,0.0,0.0,0.02380952,0.07142857,0.0,0.03448276,0.328125,0.05337823,0.0,0.06211724,0
8,0.010362694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.006060606,1.0,0.0,0
9,0.1295337,0.25,0.08510638,0.0,0.0,0.02380952,0.2,0.01724138,0.171875,0.02792368,0.0,0.06450637,0
10,0.031088083,0.125,0.021276596,0.0,0.023809524,0.0,0.0,0.017241379,0.0625,0.013782267,0.0,0.0,0
11,0.020725389,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026936,0.0,0.0,0
12,0.051813472,0.25,0.042553191,0.0,0.047619048,0.0,0.0,0.060344828,0.015625,0.008978676,0.0,0.050823203,0
13,0.03108808,0.0,0.04255319,0.0,0.0952381,0.0,0.0,0.0,0.078125,0.02608305,0.0,0.07986501,0
14,0.2746114,0.125,0.212766,0.0,0.02380952,0.0,0.0,0.0,0.046875,0.06994388,0.0,0.09317589,1
15,0.051813472,0.125,0.021276596,0.0,0.0,0.0,0.0,0.0,0.0,0.00026936,0.0,0.101646408,0
16,0.010362694,0.125,0.0,0.0,0.0,0.0,0.0,0.025862069,0.109375,0.004893378,0.0,0.0,0
17,0.051813472,0.125,0.021276596,0.0,0.0,0.0,0.0,0.0,0.0,0.00026936,0.0,0.101646408,0
18,0.010362694,0.125,0.0,0.0,0.0,0.0,0.0,0.00862069,0.265625,0.014994388,0.0,0.0,0
19,0.031088083,0.25,0.0,0.041666667,0.0,0.023809524,0.0,0.0,0.609375,0.124893378,0.0,0.0,0
20,0.1709845,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.05172414,0.546875,0.09665544,0.0,0.2301992,0
21,0.020725389,0.125,0.021276596,0.0,0.0,0.0,0.0,0.017241379,0.0,0.000852974,0.0,0.0,0
22,0.025906736,0.25,0.0,0.0,0.023809524,0.023809524,0.0,0.017241379,0.171875,0.031021324,0.0,0.0,0
23,0.06217617,0.25,0.08510638,0.0,0.04761905,0.02380952,0.0,0.02586207,0.5,0.1169473,0.0,0.1290127,0
24,0.056994819,0.25,0.042553191,0.0,0.0,0.023809524,0.0,0.00862069,0.265625,0.003232323,0.0,0.13976381,0
25,0.01554404,0.0,0.0,0.0,0.04761905,0.0,0.0,0.01724138,0.125,0.05459035,0.0,0.0,0
26,0.02072539,0.125,0.0212766,0.0,0.0,0.0,0.0,0.0,0.203125,0.1151515,1.0,0.111811,0
27,0.07253886,0.375,0.0,0.0,0.02380952,0.04761905,0.0,0.0,0.234375,0.04987654,0.0,0.0,0
28,0.02590674,0.25,0.0,0.0,0.02380952,0.02380952,0.0,0.06034483,0.1875,0.06680135,0.0,0.0,0
29,0.02590674,0.25,0.0212766,0.0,0.04761905,0.0,0.0,0.01724138,0.34375,0.05961841,0.0,0.0,0
30,0.01554404,0.125,0.0212766,0.0,0.07142857,0.0,0.0,0.01724138,0.140625,0.01037037,0.0,0.0,0
31,0.020725389,0.125,0.021276596,0.0,0.023809524,0.023809524,0.0,0.034482759,0.28125,0.097059484,0.0,0.111811048,0
32,0.046632124,0.125,0.021276596,0.0,0.023809524,0.0,0.0,0.00862069,0.046875,0.008350168,0.0,0.111811048,0
33,0.056994819,0.25,0.0,0.0,0.0,0.023809524,0.0,0.0,0.265625,0.00664422,0.0,0.0,0
34,0.01036269,0.125,0.0,0.04166667,0.0,0.0,0.0,0.00862069,0.109375,0.01517396,0.0,0.0,0
35,0.01554404,0.125,0.0,0.0,0.02380952,0.0,0.0,0.01724138,0.109375,0.008215488,0.0,0.0,0
36,0.020725389,0.0,0.0,0.0,0.023809524,0.0,0.0,0.00862069,0.09375,0.008529742,0.0,0.111811048,0
37,0.03626943,0.125,0.0,0.0,0.119047619,0.0,0.0,0.068965517,0.09375,0.028013468,0.0,0.13976381,0
38,0.02072539,0.125,0.0,0.0,0.02380952,0.0,0.0,0.01724138,0.171875,0.02446689,0.0,0.0,0
39,0.01036269,0.0,0.0212766,0.0,0.0,0.0,0.0,0.01724138,0.109375,0.006060606,0.0,0.0,0
40,0.02590674,0.0,0.08510638,0.0,0.02380952,0.0,0.0,0.0,0.1875,0.02671156,0.0,0.2795276,0
41,0.1139896,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.234375,0.04987654,0.0,0.0486135,0
42,0.1813472,0.125,0.0,0.0,0.02380952,0.0,0.0,0.0,0.046875,0.06994388,0.0,0.2018811,1
43,0.03108808,0.125,0.0,0.0,0.0,0.0,0.0,0.00862069,0.34375,0.2409428,0.0,0.0,0
44,0.025906736,0.0,0.0,0.0,0.095238095,0.0,0.0,0.034482759,0.234375,0.011402918,0.0,0.279527621,0
45,0.2176166,0.375,0.04255319,0.04166667,0.2619048,0.0952381,0.0,0.01724138,0.78125,0.6117621,0.0,0.01300128,0
46,0.051813472,0.25,0.021276596,0.0,0.0,0.0,0.0,0.0,0.0,0.00026936,0.0,0.101646408,0
47,0.01036269,0.0,0.0,0.04166667,0.04761905,0.0,0.0,0.03448276,0.109375,0.05845118,0.0,0.0,0
48,0.06217617,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.734375,0.06518519,0.0,0.04300425,0
49,0.02072539,0.25,0.0,0.04166667,0.0,0.02380952,0.0,0.01724138,0.265625,0.04691358,0.0,0.0,0
50,0.015544041,0.125,0.021276596,0.0,0.0,0.0,0.0,0.00862069,0.046875,0.000852974,0.0,0.0,0
51,0.03626943,0.125,0.042553191,0.0,0.071428571,0.0,0.0,0.017241379,0.0625,0.002244669,0.0,0.069881905,0
52,0.01036269,0.25,0.0,0.0,0.0,0.02380952,0.0,0.02586207,0.375,0.1179798,0.0,0.0,0
53,0.01554404,0.5,0.0,0.0,0.02380952,0.04761905,0.0,0.03448276,0.359375,0.06379349,0.0,0.0,0
54,0.03626943,0.125,0.0,0.0,0.0,0.0,0.0,0.025862069,0.0,0.001346801,0.0,0.069881905,0
55,0.02590674,0.0,0.0,0.0,0.04761905,0.0,0.0,0.02586207,1.0,0.4012121,0.0,0.0,0
56,0.04663212,0.0,0.06382979,0.0,0.0,0.0,0.0,0.0,0.015625,0.01508418,0.0,0.111811,0
