Id,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,labels
1,0.025906736,0.25,0.0,0.0,0.023809524,0.023809524,0.0,0.0,0.25,0.028686869,0.0,0.093175874,0
2,0.010362694,0.25,0.0,0.0,0.023809524,0.047619048,0.0,0.017241379,0.28125,0.031784512,0.0,0.0,0
3,0.010362694,0.0,0.0,0.0,0.071428571,0.0,0.0,0.017241379,0.046875,0.057059484,0.0,0.0,0
4,0.041450777,0.0,0.042553191,0.0,0.023809524,0.0,0.0,0.00862069,0.125,0.039910213,0.0,0.124234498,0
5,0.025906736,0.125,0.021276596,0.333333333,0.119047619,0.0,0.0,0.017241379,0.75,0.543434343,0.0,0.465879368,1
6,0.03626943,0.125,0.021276596,0.0,0.0,0.0,0.0,0.0,0.03125,0.009652076,0.0,0.279527621,0
7,0.03626943,0.125,0.021276596,0.0,0.0,0.0,0.0,0.034482759,0.390625,0.015218855,0.0,0.069881905,0
8,0.041450777,0.25,0.063829787,0.0,0.0,0.023809524,0.0,0.0,0.40625,0.030751964,1.0,0.124234498,0
9,0.113989637,0.375,0.0,0.083333333,0.0,0.095238095,0.0,0.017241379,0.015625,0.007452301,0.0,0.0,1
10,0.025906736,0.125,0.0,0.0,0.0,0.023809524,0.0,0.0,0.25,0.018271605,1.0,0.0,0
11,0.025906736,0.125,0.085106383,0.0,0.023809524,0.0,0.0,0.0,0.125,0.01301908,0.0,0.652231115,1
12,0.031088083,0.125,0.0,0.0,0.0,0.0,0.0,0.00862069,0.375,0.032637486,0.0,0.0,0
13,0.056994819,0.125,0.021276596,0.0,0.0,0.0,0.0,0.0,0.4375,0.02379349,0.0,0.13976381,0
14,0.015544041,0.25,0.0,0.0,0.023809524,0.023809524,0.0,0.017241379,0.359375,0.039147026,0.0,0.0,1
15,0.124352332,0.125,0.021276596,1.0,0.095238095,0.0,0.0,0.00862069,0.125,0.060920314,0.0,0.089448839,0
16,0.025906736,0.0,0.042553191,0.0,0.023809524,0.0,0.0,0.0,0.140625,0.038338945,0.0,0.093175874,0
17,0.093264249,0.25,0.0,0.083333333,0.0,0.047619048,0.0,0.017241379,0.015625,0.007452301,0.0,0.0,1
18,0.056994819,0.25,0.0,0.0,0.047619048,0.023809524,0.0,0.017241379,0.359375,0.036498316,0.0,0.0,0
19,0.041450777,0.125,0.042553191,0.291666667,0.047619048,0.0,0.0,0.051724138,0.234375,0.076588103,0.0,0.434820743,1
20,0.015544041,0.125,0.0,0.0,0.0,0.047619048,0.0,0.0,0.390625,0.016700337,0.5,0.0,0
21,0.015544041,0.125,0.0,0.041666667,0.0,0.0,0.0,0.0,0.140625,0.003142536,1.0,0.0,0
22,0.025906736,0.125,0.021276596,0.0,0.0,0.0,0.0,0.0,0.15625,0.001257015,0.0,0.0,0
23,0.10880829,0.25,0.085106383,0.875,0.166666667,0.071428571,0.0,0.025862069,0.546875,0.290280584,0.0,0.177881213,1
24,0.062176166,0.125,0.0,0.291666667,0.0,0.0,0.0,0.017241379,0.015625,0.007452301,0.0,0.0,1
25,0.041450777,0.125,0.021276596,0.0,0.0,0.0,0.0,0.0,0.03125,0.003501684,0.0,0.0,0
26,0.046632124,0.125,0.085106383,0.0,0.023809524,0.0,0.0,0.00862069,0.015625,0.038922559,0.0,0.167716572,0
27,0.041450777,0.125,0.021276596,0.0,0.023809524,0.0,0.0,0.025862069,0.328125,0.074971942,0.0,0.0,0
28,0.020725389,0.125,0.0,0.125,0.0,0.0,0.0,0.00862069,0.109375,0.065903479,0.0,0.0,0
29,0.056994819,0.125,0.127659574,0.416666667,0.119047619,0.0,0.0,0.017241379,0.75,0.543434343,0.0,0.698819052,1
30,0.062176166,0.125,0.0,0.125,0.0,0.0,0.0,0.017241379,0.015625,0.007452301,0.0,0.0,1
31,0.046632124,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379,0.390625,0.015218855,0.0,0.0,0
32,0.020725389,0.125,0.021276596,0.0,0.0,0.0,0.0,0.0,0.0625,0.000763187,0.5,0.111811048,0
33,0.046632124,0.0,0.042553191,0.0,0.0,0.0,0.0,0.0,0.21875,0.004893378,0.0,0.223622097,0
34,0.041450777,0.25,0.0,0.375,0.166666667,0.023809524,0.0,0.025862069,0.546875,0.290280584,0.0,0.434820743,1
35,0.051813472,0.125,0.021276596,0.291666667,0.047619048,0.0,0.0,0.0,0.3125,0.100381594,0.0,0.355762426,1
36,0.041450777,0.25,0.021276596,0.0,0.0,0.023809524,0.0,0.0,0.21875,0.003771044,0.0,0.0,0
37,0.031088083,0.0,0.0,0.0,0.023809524,0.0,0.0,0.00862069,0.140625,0.008574635,0.0,0.079865034,0
38,0.031088083,0.125,0.042553191,0.0,0.0,0.0,0.0,0.0,0.109375,0.001436588,1.0,0.159730069,0
39,0.010362694,0.125,0.0,0.0,0.0,0.023809524,0.0,0.0,0.109375,0.004983165,0.0,0.0,1
40,0.025906736,0.125,0.042553191,0.0,0.0,0.0,0.0,0.0,0.21875,0.002424242,1.0,0.093175874,0
41,0.015544041,0.0,0.021276596,0.0,0.0,0.0,0.0,0.0,0.140625,0.002828283,0.0,0.0,0
