Id,feature1,feature2,labels
1,0.015625,0.02465693772137895,0
2,0.5,0.19116467005720036,0
3,0.40625,0.00513685957335376,0
4,0.078125,0.002274895747873234,0
5,0.609375,0.2041535067308027,0
6,0.203125,0.03397665530440673,0
7,0.328125,0.07191604383468672,0
8,0.375,0.09136273070855486,0
9,0.140625,0.004036104884562152,0
10,0.3125,0.03984735242670313,0
11,0.296875,0.038232917665216595,0
12,0.09375,0.05958757987786429,0
13,0.15625,0.009686651069100227,0
14,0.09375,0.04579144082315659,0
15,0.125,0.035370955474358416,0
16,0.078125,0.022015110122055617,0
17,0.078125,0.015043663214834658,0
18,0.140625,0.05239597222515092,0
19,0.03125,0.010493871719088188,0
20,0.234375,0.15073016128328318,0
21,0.015625,0.0013942903622176008,0
22,0.5625,0.1520510669098331,0
23,0.1875,0.07830042102967805,0
24,0.1875,0.07830042102967805,0
25,0.03125,0.0354443336715367,0
26,0.109375,0.04270933096378478,0
27,0.171875,0.010493871719088188,0
28,0.1875,0.023776325797233926,0
29,0.21875,0.047919568734316825,0
30,0.078125,0.06575181757745371,0
31,0.0625,0.0036691861100908345,0
32,0.46875,0.14023629446806202,0
33,0.171875,0.06560504483687368,0
34,0.8125,0.06743963870923028,1
35,0.15625,0.047919568734316825,0
36,0.296875,0.04623174596791792,0
37,0.21875,0.09349085208122569,0
38,0.234375,0.02399646856188051,0
39,0.15625,0.009686651069100227,0
40,0.59375,0.07543845883881986,0
41,0.265625,0.04733250065670953,0
42,0.328125,0.046965576978371164,0
43,0.09375,0.027445505368835367,0
44,0.21875,0.0278858137828414,0
45,0.265625,0.19615468169734607,0
46,0.078125,0.027592278109415412,0
47,0.25,0.05224921583079436,0
48,0.203125,0.015850883864822616,0
49,0.203125,0.03999412516728317,0
50,0.234375,0.16526015586777934,0
51,0.1875,0.03889337047849156,0
52,0.265625,0.052983046841247605,0
53,0.0625,0.09143611380960018,0
54,0.1875,0.023776325797233926,0
55,0.125,0.06061495146561057,0
56,0.109375,0.013429220280236387,0
57,0.078125,0.019666836177004102,0
58,0.078125,0.002274895747873234,0
59,0.328125,0.0031554994989065194,0
60,0.34375,0.03749908011627396,0
61,0.125,0.030307483905917025,0
62,0.125,0.026931825296140445,0
63,0.359375,0.03434358061736744,0
64,0.0,0.0022015110122055614,0
65,0.203125,0.025610919669590518,0
66,0.0,0.0022015110122055614,0
67,0.046875,0.019666836177004102,0
68,0.15625,0.24957806310655728,0
69,0.078125,0.00873266258239927,0
70,0.234375,0.011447860205789147,0
71,0.203125,0.07088867224694044,0
72,0.34375,0.39385048534389433,0
73,0.046875,0.11433182931731142,1
74,0.3125,0.03984735242670313,0
75,0.1875,0.1290085786615418,0
76,0.234375,0.16526015586777934,0
77,0.125,0.0323622205429202,0
78,0.015625,0.0012475225255046038,0
79,0.09375,0.04579144082315659,0
80,0.53125,0.04982754570771874,0
81,0.203125,0.036251557590769354,0
82,1.0,0.6558302647385316,0
83,0.015625,0.02465693772137895,0
84,0.0,0.0011741394244592792,0
85,0.1875,0.07830042102967805,0
86,0.46875,0.14023629446806202,0
87,0.0,0.00044030187551664284,0
88,0.0625,0.002274895747873234,0
89,0.046875,0.006824685608997354,0
90,0.265625,0.2578703388130778,0
91,0.21875,0.03126146421950624,0
92,0.328125,0.07455785835703127,0
