Id,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,labels
1,0.025906736,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.014545455,0.0,0.0,1
2,0.098445596,0.125,0.063829787,0.0,0.0,0.0,0.0,0.00862069,0.265625,0.002828283,0.0,0.055905524,0
3,0.04663212,0.25,0.0212766,0.0,0.04761905,0.0,0.0,0.02586207,0.046875,0.01768799,0.0,0.0,0
4,0.04145078,0.125,0.04255319,0.0,0.04761905,0.0,0.0,0.06034483,0.0625,0.05072952,0.0,0.06211724,0
5,0.025906736,0.0,0.0,0.0,0.095238095,0.0,0.0,0.103448276,0.046875,0.010819304,0.0,0.0,0
6,0.010362694,0.0,0.0,0.0,0.023809524,0.0,0.0,0.00862069,0.015625,0.011986532,0.0,0.186351747,0
7,0.06217617,0.25,0.04255319,0.0,0.02380952,0.02380952,0.0,0.03448276,0.140625,0.0182716,0.0,0.04300425,1
8,0.0984456,0.25,0.0,0.0,0.0952381,0.0,0.0,0.02586207,0.375,0.1179798,0.0,0.0,0
9,0.01036269,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.003097643,1.0,0.0,0
10,0.03626943,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.109375,0.04430976,0.0,0.0,0
11,0.03626943,0.125,0.0,0.0,0.023809524,0.095238095,0.0,0.025862069,0.1875,0.02379349,0.0,0.0,0
12,0.07253886,0.25,0.0212766,0.0,0.07142857,0.0,0.0,0.06034483,0.03125,0.03721661,0.0,0.03727035,0
13,0.031088083,0.25,0.0,0.0,0.047619048,0.023809524,0.0,0.017241379,0.203125,0.031021324,0.0,0.0,0
14,0.02590674,0.0,0.0212766,0.0,0.0,0.0,0.0,0.0,0.109375,0.002199776,0.0,0.0,0
15,0.03626943,0.25,0.0212766,0.0,0.02380952,0.0,0.0,0.00862069,0.15625,0.01656566,0.0,0.0,0
16,0.020725389,0.125,0.0,0.0,0.071428571,0.0,0.0,0.017241379,0.359375,0.021010101,0.0,0.0,0
