Id,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,labels
1,0.06735751,0.375,0.04255319,0.0,0.1190476,0.02380952,0.4,0.01724138,0.09375,0.04008979,0.0,0.1197975,0
2,0.02072539,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.171875,0.03012346,1.0,0.111811,0
3,0.04145078,0.0,0.0,0.0,0.04761905,0.0,0.0,0.0,0.046875,0.02190797,0.0,0.06211724,0
4,0.02072539,0.25,0.0,0.0,0.0,0.02380952,0.0,0.02586207,0.609375,0.09301908,0.0,0.0,0
5,0.041450777,0.125,0.0,0.041666667,0.023809524,0.0,0.0,0.025862069,0.328125,0.045611672,0.0,0.124234498,0
6,0.03108808,0.0,0.0212766,0.0,0.04761905,0.0,0.0,0.01724138,0.09375,0.01679012,0.0,0.0,0
7,0.03626943,0.375,0.0212766,0.0,0.2142857,0.07142857,0.0,0.02586207,0.5,0.1169473,0.0,0.0,0
8,0.031088083,0.125,0.0,0.0,0.047619048,0.047619048,0.0,0.0,0.09375,0.036453423,0.0,0.0,0
9,0.015544041,0.0,0.021276596,0.0,0.023809524,0.0,0.0,0.0,0.140625,0.001032548,0.0,0.0,0
10,0.020725389,0.0,0.0,0.0,0.023809524,0.0,0.0,0.00862069,0.3125,0.047901235,0.0,0.0,0
11,0.025906736,0.125,0.0,0.0,0.047619048,0.0,0.0,0.0,0.609375,0.124893378,0.0,0.0,0
12,0.046632124,0.125,0.0,0.0,0.0,0.0,0.0,0.017241379,0.0,0.000852974,0.0,0.111811048,0
13,0.3005181,0.75,0.08510638,0.0,0.02380952,0.1666667,0.0,0.02586207,0.671875,0.1742312,0.0,0.09475511,0
14,0.01036269,0.125,0.0,0.0,0.0,0.0,0.0,0.02586207,0.078125,0.01863075,0.0,0.0,0
15,0.03626943,0.125,0.0212766,0.0,0.0952381,0.0,0.0,0.00862069,0.28125,0.08053872,0.0,0.06988191,0
16,0.08290155,0.25,0.0212766,0.0,0.02380952,0.0,0.0,0.00862069,0.15625,0.01212121,0.0,0.0328856,0
17,0.020725389,0.125,0.0,0.0,0.071428571,0.023809524,0.0,0.068965517,0.421875,0.058989899,0.0,0.111811048,0
18,0.025906736,0.125,0.0,0.0,0.023809524,0.0,0.0,0.043103448,0.078125,0.004489338,0.0,0.0,0
19,0.02590674,0.0,0.0,0.0,0.02380952,0.0,0.0,0.02586207,0.453125,0.01710438,0.0,0.0,0
20,0.025906736,0.0,0.021276596,0.0,0.047619048,0.0,0.0,0.034482759,0.140625,0.030213244,0.0,0.093175874,0
21,0.010362694,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.014545455,0.0,0.0,0
22,0.01554404,0.0,0.0,0.0,0.02380952,0.0,0.0,0.0,0.0,0.01203143,0.0,0.1397638,0
23,0.051813472,0.125,0.106382979,0.0,0.047619048,0.0,0.0,0.025862069,0.203125,0.010549944,0.0,0.457408824,0
24,0.025906736,0.0,0.021276596,0.0,0.119047619,0.0,0.0,0.034482759,0.28125,0.097059484,0.0,0.093175874,0
25,0.046632124,0.125,0.0,0.0,0.0,0.0,0.0,0.017241379,0.0,0.000852974,0.0,0.111811048,0
26,0.010362694,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.014545455,0.0,0.0,0
27,0.1865285,0.0,0.1489362,0.0,0.02380952,0.0,0.0,0.0,0.03125,0.03344557,0.0,0.09065763,0
28,0.08290155,0.125,0.06382979,0.0,0.02380952,0.0,0.0,0.00862069,0.296875,0.02945006,0.0,0.09865681,0
29,0.06217617,0.125,0.06382979,0.08333333,0.0,0.0,0.0,0.0,0.21875,0.008305275,1.0,0.344034,0
30,0.119171,0.25,0.106383,0.0,0.0,0.02380952,0.0,0.0,0.140625,0.05921437,0.0,0.09317589,0
31,0.03626943,0.125,0.085106383,0.0,0.119047619,0.023809524,0.0,0.034482759,0.28125,0.097059484,0.0,0.279527621,0
32,0.06735751,0.125,0.04255319,0.0,0.04761905,0.0,0.0,0.00862069,0.28125,0.03739618,0.0,0.03993252,0
33,0.08290155,0.25,0.08510638,0.0,0.02380952,0.0,0.0,0.02586207,0.703125,0.08089787,0.0,0.09865681,0
34,0.020725389,0.125,0.021276596,0.0,0.0,0.0,0.0,0.025862069,0.0,0.001346801,0.0,0.0,0
35,0.06735751,0.25,0.0,0.0,0.02380952,0.0,0.0,0.00862069,0.140625,0.0372615,0.0,0.0,0
36,0.0880829,0.25,0.1489362,0.0,0.02380952,0.02380952,0.0,0.00862069,0.3125,0.0243771,0.0,0.1863517,0
37,0.07772021,0.25,0.0,0.0,0.02380952,0.0,0.0,0.0,0.046875,0.003142536,1.0,0.2096457,0
38,0.1968912,0.0,0.212766,0.0,0.0952381,0.0,0.0,0.00862069,0.171875,0.0169248,0.0,0.2723603,0
39,0.01036269,0.125,0.0,0.0,0.0,0.0,0.0,0.02586207,0.375,0.1179798,0.0,0.0,1
40,0.025906736,0.125,0.042553191,0.0,0.047619048,0.0,0.0,0.00862069,0.171875,0.066891134,0.0,0.093175892,0
41,0.02590674,0.25,0.0,0.0,0.02380952,0.02380952,0.0,0.06034483,0.1875,0.06680135,0.0,0.0,0
42,0.02590674,0.125,0.04255319,0.0,0.07142857,0.0,0.0,0.00862069,0.140625,0.01984287,0.0,0.09317589,0
43,0.051813472,0.125,0.127659574,0.0,0.047619048,0.0,0.0,0.060344828,0.015625,0.008978676,0.0,0.254116044,0
44,0.01036269,0.125,0.0,0.04166667,0.0,0.0,0.0,0.00862069,0.125,0.04655443,0.0,0.0,0
45,0.031088083,0.25,0.021276596,0.0,0.071428571,0.023809524,0.0,0.025862069,0.296875,0.092390572,0.0,0.0,0
