Id,feature1,feature2,labels
1,-0.32714146650420395,-0.32360750579388003,0
2,-0.04951923250305046,0.06208997459797522,1
3,-0.20268566451111902,-0.17040620652240618,0
4,-0.27588978557703175,0.04214981339485275,0
5,-0.2542673996558176,0.09956648637300429,0
6,-0.09613420568704835,0.034949655778799917,0
7,-0.21431201378219472,0.13047126787226118,0
8,-0.30567573705479734,-0.1996582380655946,0
9,-0.15930775044150847,0.48099441060023995,0
10,-0.25529719452967126,-0.03015293874964874,0
11,-0.2587544410693482,0.05315048133422193,0
12,-0.14083741636502264,-0.5682891725371121,0
13,-0.011548366412890077,0.08937515123296477,0
14,-0.32085608413451083,0.09055214458933931,0
15,-0.3526462688697135,0.004788553659262575,0
16,-0.3378972693816908,0.048872226259899135,0
17,-0.1911934638808742,0.11872644126781183,0
18,-0.02037880001394988,0.11192865264069236,0
19,-0.20769817938857482,0.08341125786743273,0
20,-0.3132429106933692,-0.07604254496914122,0
21,-0.2632856168972864,-0.03844761808258984,0
22,-0.23202867819527923,0.13112099723023196,0
23,-0.08871878788763374,0.08537907859396096,0
24,-0.2900256499903073,0.07994750182876582,0
25,-0.20742852915883755,-0.03875271488089063,0
26,-0.31165580702263296,0.08084957537690281,0
27,-0.18965282322646493,0.08872524031964397,0
28,-0.3511653884420985,0.03301183197041391,0
29,-0.1850384608574609,0.0481724833798107,0
30,-0.1549486775125394,0.05980493907712029,0
31,-0.30252784632012847,0.02743099657894653,0
32,-0.3960373253643984,-0.1233102174872386,0
33,-0.21348360708821024,0.13076609867590702,0
34,-0.23691079965566847,0.8034261993069984,0
35,-0.338142887560574,-0.052583439816359004,0
36,-0.2790129605987255,0.11182045089582117,0
37,-0.29113624504670516,0.5007582735097063,0
38,-0.09757627097598327,-0.02900109325106565,0
39,-0.19804557329643294,-0.02937454338685671,0
40,-0.3167702471522023,0.0981947283446684,0
41,-0.1687483551398574,0.13392611905077811,0
42,-0.13174024587905736,-0.0070584010033207375,0
43,-0.12451331868445743,0.14837668313014102,0
44,-0.29060066813747915,0.051550328050548766,0
45,-0.25909057995399865,0.0989409321386213,0
46,-0.13575632422046693,-0.05849839452645464,0
47,-0.2292013957196714,0.10794947809997078,0
48,-0.3216024703867918,0.09392901851056047,0
49,-0.095101552366517,-0.016689913641656867,0
50,-0.26835494909043284,-0.06460440076739102,0
51,-0.2756704326163457,0.8504983230607563,0
52,-0.027043315485747815,0.08687918531166836,0
53,-0.2791058871312,0.8316794311972837,0
54,-0.10724678869120417,-0.003994153709107309,0
55,-0.19807792950499714,0.012338904588642934,0
56,-0.2573273951350841,-0.25240340419225654,0
57,-0.27842353826810495,0.06530024954978304,0
58,-0.34661651593392095,-0.0785897835621699,0
59,-0.18802664955166276,-0.016185229073873132,0
60,-0.3008905295190567,-0.13023132124368347,0
61,-0.2535037774231271,0.837077138579439,0
62,-0.2345102787396921,-0.023478614836252912,0
63,-0.30884067342714233,0.8869904312712615,1
64,-0.14821760980016646,-0.5926033458325395,0
65,-0.29617231664772004,0.06532271817953925,0
66,-0.15178619937576315,0.01571569671591552,0
67,-0.2874558976410749,0.1470282118884301,0
68,-0.1157811094801902,0.024284340478032154,0
69,-0.3022138598534043,0.14727989409279704,0
70,-0.19072901307722964,0.08960528247983138,0
71,-0.2832170997364623,0.0772418531870878,0
72,-0.2689476427643683,-0.0156381887567068,0
73,-0.2800807961208425,0.08885856004636368,0
74,-0.3247946252560824,0.06946976299871324,0
75,-0.3263336161267125,-0.03255772192501809,0
76,-0.18069629446332702,0.5265256327260287,0
77,-0.1723205344477058,-0.5553794370820437,0
78,-0.005828246000150306,-0.1037481035874169,0
79,-0.32755915125215285,0.058362641223113604,0
80,-0.13028219129454216,-0.1212956901987772,0
81,-0.28191345806713086,0.03953989105721564,0
82,-0.00692515770706523,0.09748822858548374,0
83,-0.18478560882858103,-0.03492079326052851,0
84,-0.3201594933120259,0.09477326352452199,0
85,0.10348555664785968,-0.47954662340606996,0
86,-0.22405803592176532,0.0823902735057198,0
87,-0.3134806320704383,0.07058656730042988,1
88,-0.2252307473773979,-0.026615369654039177,0
89,-0.3158185761313956,0.04600799441762893,0
90,-0.192029951862225,0.05495059196204552,1
91,-0.2594614170191126,-0.0451708498045822,0
92,-0.21170879210512802,0.47599170506644695,0
93,-0.3638712697099304,-0.12414098265076735,0
94,-0.10731244225288585,0.10891016654422331,0
95,0.16597413641940786,-0.11163119870317063,1
96,0.26005708330939487,-0.28371939298969734,0
97,-0.3542437494723091,0.08355659697755295,0
98,-0.333514798537729,0.05293137680456958,0
99,-0.3414683810033908,-0.1256674732658901,1
100,-0.2560668405337551,0.03502142926046943,0
101,-0.2704411575844123,0.09344226188105141,0
102,-0.30322353092825527,0.1374661272555058,0
103,-0.23703676932761264,0.036781586760025686,0
104,-0.24392160114846842,0.022325666128588384,0
105,-0.18515718783924257,-0.021764202685705974,0
106,-0.2884655687159258,0.13721444505113886,0
107,-0.10382074078052121,-0.4408255199383581,0
108,-0.3046082288725769,0.1067281691044452,0
109,-0.2428964107617112,-0.019003451152186518,0
110,-0.2782834909073797,-0.10143137503314588,0
111,-0.265774698731394,0.05181986648843105,0
112,-0.28177923415249495,0.0963221214997841,0
113,-0.3026625367835304,0.079044049779936,0
114,-0.32334872731305636,-0.1697384989290074,0
115,-0.23611364581289104,-0.004588742688856701,0
116,-0.27383602559751635,0.06643258470518862,0
117,-0.32492637230062227,0.05676693347187224,0
118,-0.14777604175070574,0.03934930737088989,0
119,-0.1626627023407604,0.04937289955666329,0
120,-0.28042853959370095,0.04470275933750619,0
121,-0.19576009114036963,0.5005461059663078,0
122,-0.3243994146142833,0.06081857146521656,0
123,-0.18852358759019108,0.017523707075206955,0
124,-0.29319027163846967,0.09189791392068213,0
125,0.00993620822454276,-0.06749558320356519,0
126,-0.3535211213827773,0.03784660473009545,0
127,-0.2555091249208042,0.0795601434994005,0
128,-0.24958561178936317,0.1381033264495917,0
129,-0.113305213493273,0.07089009943238384,0
130,-0.3526781720409804,0.09678629295968295,0
131,-0.3336909694685206,-0.014327660174321924,0
132,-0.13803854872190252,0.0609581385030977,0
133,-0.2323619319747147,-0.0035900007734649066,0
134,0.27931418274913405,0.10414359601048093,0
135,-0.27221104162106524,0.8522676120909353,0
136,-0.2544497165815947,-0.1802170009937625,0
137,0.00022042478977479996,-0.017470511382691255,0
138,-0.3018828696648113,0.009523265730113736,0
139,-0.26617931535203976,0.10462300079775912,0
140,-0.011298228737370913,-0.026113996959398266,0
141,-0.23929595924946656,-0.18404625442720995,0
142,-0.14139314496637953,0.043402665029080995,0
143,0.10132537894205997,0.05664856535681229,0
144,-0.23144612456992206,-0.17079267091086509,0
145,-0.3353143877629375,-0.052304238592743885,0
146,-0.3312404583991222,0.0027210919580690977,0
147,-0.14713420668208244,-0.07562555474200289,0
148,-0.29060066813747915,0.051550328050548766,0
149,-0.31653000490145805,-0.15146192963674224,0
150,-0.3404680283656247,0.09409633463294632,0
151,0.24894659211605483,0.8500727829870195,1
152,-0.3021961004330681,0.14548417721243734,0
153,-0.038912399175814655,0.04497566174626517,0
154,-0.34500329280625885,-0.15021257660915685,0
155,-0.25712212075544105,-0.03872480775203688,0
156,-0.1098387390360989,-0.17774618078031634,0
157,-0.3261367879821908,0.05731175981478884,0
158,-0.281009475573069,-0.18236154211327438,1
159,-0.1711094902467011,-0.11490666516048673,0
160,-0.2756704326163457,0.8504983230607563,0
161,-0.2734655645961046,0.10806338870482508,0
162,-0.319920422560071,-0.04793537751121644,0
163,-0.32492637230062227,0.05676693347187224,0
164,-0.3312353764988033,-0.07171960859559255,0
165,-0.27119114967193825,0.0025299511861659792,0
166,-0.11337355199025483,0.08038070216320162,1
167,-0.2632906431690954,-0.01507978630947654,0
168,0.11691303622585753,0.491056701097098,0
169,0.06439246537316462,-0.023006854373666962,1
170,-0.2748934856081178,0.08210397549372277,0
171,-0.18707186523402522,-0.06438346095615659,0
172,-0.13473966567710938,0.1036776520774359,0
173,-0.3751981798800363,0.02103218335089513,0
174,0.0374840295489017,0.10728318482210654,0
175,-0.3008905295190567,-0.13023132124368347,0
176,-0.3458697348252631,0.12032107862588563,0
177,-0.1495563401634288,0.07815489098806734,0
178,-0.32541550018978305,0.09856825163696116,0
179,-0.2577919293315014,0.08128663225523507,0
180,-0.21348360708821024,0.13076609867590702,0
181,-0.1951903563797728,0.061612378884195726,0
182,-0.2637880606672892,-0.3321997482788421,0
183,-0.3511980743613953,-0.1692773349281778,0
184,-0.14634261394766693,0.8673925686757763,0
185,-0.36305260248884824,0.07166678352700692,0
186,-0.30884067342714233,0.8869904312712615,1
187,-0.2268528154549638,-0.22518111744113117,0
188,-0.09174024453127429,0.02607071981682341,0
189,-0.0267593775007949,0.05694544456385531,0
190,-0.23805641658675214,0.08847312129501023,0
191,-0.2186930566593548,-0.0252615542268916,0
192,-0.07445530626769149,0.10308850695874062,1
193,-0.28366400237087963,0.08176692646809967,0
194,-0.025705898645969817,-0.5811909396080867,0
195,-0.3247946252560824,0.06946976299871324,0
196,-0.252684453625134,-0.017708873866108275,0
197,-0.2881139314492805,0.11263053505587657,0
198,-0.2726209562283871,0.10504671365338943,0
199,-0.22880122904471656,0.04132147683376075,0
200,-0.2615901648671385,0.07851953696544277,0
201,-0.20716919153426902,-0.06267857718394096,0
202,-0.33121621126667117,0.14049038385418172,0
203,-0.17111856444508033,0.0033081743866579146,0
204,-0.29761261975477515,0.09113806600850148,0
205,-0.2736389083595445,0.8584846460786092,0
206,-0.36553458208129735,0.036462087637219046,0
207,-0.16381889584405118,-0.12891828491404203,0
208,-0.2513483781962492,0.05696588685190812,0
209,-0.2375058781296031,0.004933662401273959,0
210,-0.24787017819695584,0.03255641327508222,0
211,-0.30163713524108016,0.12304920935279447,0
212,-0.2843163926614722,0.8697006879238158,0
213,-0.3247946252560824,0.06946976299871324,1
214,1.0382584268600674,0.010175438844208552,1
215,0.2110379044651689,-0.46342293813230706,1
216,-0.3243994146142833,0.06081857146521656,0
217,-0.25712212075544105,-0.03872480775203688,0
218,-0.2821360066419861,0.08955460084465332,0
219,-0.30724003517582277,0.13471191205468183,0
220,-0.17356200942979047,0.7547342666578369,0
221,-0.29560982369301675,-0.07754080521005724,1
222,-0.19975114140188208,0.0037777081563351365,0
223,0.03527299849890285,-0.15512350710897857,0
224,-0.1860692519671128,-0.06355216487147053,0
225,-0.3502675171440982,-0.07870844701441283,0
226,-0.240114254617787,-0.003165631677637064,0
227,-0.23831811032190514,0.11941767539387323,0
228,-0.2568642101345707,-0.3201923480075326,0
229,-0.19072901307722964,0.08960528247983138,0
230,-0.03930999328876683,-0.13414535100780126,0
231,-0.18577902252731043,0.015820099189261104,0
232,-0.3205453840715047,-0.03877698707385344,0
233,0.34031535990806067,0.1056476519458691,1
234,-0.2543592633162697,0.11475599518504695,0
235,-0.3216375817677797,0.08874575901800551,0
236,-0.30289859237332906,0.1408076921675632,0
237,-0.35622346824294465,0.0801041710762997,0
238,-0.312490717492251,-0.30113071647574063,0
239,-0.3244660815654161,0.0884665577943904,0
240,-0.33634329833536547,0.05265217558095445,0
241,-0.09022985086353028,-0.5520511804269888,0
242,-0.338142887560574,-0.052583439816359004,0
243,-0.18779762524349036,-0.09295637989916036,1
244,-0.271650600017343,0.010595346395369958,0
245,-0.1113344335052086,0.902362926069178,1
246,-0.2363713670501272,0.0904801012368207,0
247,-0.2561348740115,0.1161614301271875,0
248,-0.28656874904855184,0.8392962902616954,0
249,-0.24563882519911076,0.14113706115882682,0
250,0.349408530803176,-0.0002627100311959008,0
251,-0.2292013957196714,0.10794947809997078,0
252,-0.2008659448436828,-0.030102771128717436,0
253,-0.22939102346129908,-0.07189475119043547,0
254,-0.3000700942133931,0.1410868932295209,0
255,-0.25933775907843026,0.01806974843171081,0
256,-0.281009475573069,-0.18236154211327438,1
257,-0.3207812000008651,-0.1254264532538319,0
258,-0.30322353092825527,0.1374661272555058,0
259,-0.2854677425157746,-0.05680461028886826,0
260,-0.2518938354130163,-0.008857840031342205,0
261,-0.3318831629093492,-0.17819829825569153,0
262,-0.2459614004065422,0.14772372888026533,0
263,-0.2874558976410749,0.1470282118884301,0
264,-0.30578742185917523,-0.039028669278220386,0
265,-0.17617240817011054,0.04472350120198572,0
266,-0.20361056576169861,0.08181999603127924,0
267,-0.22142697701064193,0.11222036158010547,0
268,-0.24424027552978966,0.09903459550893043,0
269,-0.20122947689970344,0.0511284753772236,0
270,-0.2562620817940627,0.099220133200579,0
271,-0.19788387986736733,0.055690280211133716,0
272,-0.28347906170150733,0.09031197251892152,0
273,-0.2729050853105201,0.09454689951798488,0
274,-0.2130579587389009,-0.017713034659857168,1
275,-0.29319027163846967,0.09189791392068213,0
276,-0.05427582220151841,0.059791181563292564,0
277,-0.2313155735197632,0.02553271044910066,0
278,-0.18709951992771565,0.033015655827854005,0
279,-0.29486796609017707,0.0501695434521256,0
280,-0.29188482424921863,0.01188047047767457,0
281,-0.2272906056609389,0.0983173107924888,0
282,-0.36613912252402236,0.045428388546460696,0
283,-0.20089899138039055,-0.0006514548892063862,0
284,-0.2320037498590413,-0.08433882838539616,0
285,-0.37508161795880773,0.01501886780240927,0
286,-0.2022359383199453,0.8857986191885535,0
287,-0.29469047181038494,-0.04449761143909114,0
288,-0.34661651593392095,-0.0785897835621699,0
289,-0.3410061871614687,0.04850161723581256,0
290,-0.1744452209181241,0.10108006385001946,0
291,-0.15717281026292676,0.044166989370795925,1
292,-0.1394520204612604,-0.16818064630188612,0
293,-0.20716919153426902,-0.06267857718394096,0
294,-0.23225143059611275,0.040289955259898966,0
295,-0.25539398937934027,0.01038262902571431,0
296,-0.17356200942979047,0.7547342666578369,0
297,-0.24158396460560072,-0.5187333749396468,0
298,-0.04670350923931712,0.06292289403383187,0
299,-0.08800795146533605,-0.10418149268776597,0
300,-0.3041785685999078,0.053373444302687076,0
301,-0.2881406301609996,0.14055600996319625,0
302,-0.21696261659805113,0.12187500132719709,0
303,-0.3469105715490981,0.14929289900764986,0
304,-0.2756704326163457,0.8504983230607563,0
305,-0.09848530905420695,0.08739702794774994,0
306,0.3876145556705907,-0.1057259083069578,0
307,-0.29512573220470495,0.014718153541733378,0
308,-0.2800807961208425,0.08885856004636368,0
309,-0.32955764859010944,-0.17215718453989995,0
310,-0.10195076141583133,0.14189797425221767,0
311,-0.3143183388327293,0.06469432423499975,0
312,-0.23845225102471962,-0.022693633747525976,0
313,-0.25015193532890795,-0.30837379576309915,0
314,-0.3675830229453357,-0.07724706404953469,0
315,-0.276666225142109,0.6610823250940452,0
316,-0.3247946252560824,0.06946976299871324,0
317,-0.1907926974879966,0.023935463364335094,0
318,-0.14229583674148963,0.10818820199351446,0
319,-0.22769915048263073,-0.06210952194114756,0
320,-0.3190862003510971,0.07984170459816613,0
321,0.03616903272075615,-0.11816514878945038,0
322,-0.2368351622300031,-0.3468524148181668,0
323,-0.21663712316287323,0.09792406971565129,0
324,-0.19975114140188208,0.0037777081563351365,0
325,-0.2175071721382194,-0.04437725080051116,0
326,-0.29459612736081886,0.02768484269512779,0
327,-0.30289859237332906,0.1408076921675632,0
328,-0.1891997933201839,0.04957943192128489,0
329,-0.08058275233956445,-0.05676172342283675,0
330,-0.21824521525704482,0.11678597850443777,0
331,-0.05571380198213168,-0.024207930917521835,0
332,-0.33185855094709465,-0.0788414658138531,1
333,0.21657329167947878,-0.2074437249194024,0
334,-0.33401127829967936,0.004054894410556029,1
335,-0.3263336161267125,-0.03255772192501809,0
336,-0.1262928138213839,0.8060032771760295,0
337,-0.2638471128496283,0.10882489730193205,0
338,-0.20120553021380838,-0.5309709216163645,0
339,-0.3107726903874272,0.12178915401531286,0
340,-0.30195626707295214,0.08698929286068256,0
341,-0.2953249946606969,-0.009461377734041411,0
342,-0.26506880379100084,-0.01034786432862378,0
343,-0.20558932238000452,0.0702132781744461,0
344,-0.2874558976410749,0.1470282118884301,0
345,-0.3593760783156652,0.07936262219888875,0
346,-0.11229075224392879,0.044529606688526804,0
347,-0.2027984563172524,0.12645526666849508,0
348,-0.23448723850085618,-0.044764816763386006,0
349,-0.23376832518895657,0.8869489862456691,1
350,-0.14956575780747897,0.15386399769175219,0
351,-0.37489924530858315,-0.04539427752908906,0
352,-0.30339395119347845,-0.13826473650743004,0
353,-0.1198686600701431,0.11516651702308299,0
354,-0.25306928156896913,0.10109836458979067,0
355,-0.3436023186133487,-0.12221287320669717,0
356,-0.30189733013790504,0.09893673049686148,0
357,0.10571412782103795,0.06139982856597683,0
358,-0.32019922250871086,0.10864336722131622,0
359,-0.14326463985059404,0.032965207967840214,0
360,0.28239988473853744,0.11857587210713812,0
361,-0.35013915591115885,0.013301514258397998,0
362,-0.30506613565721924,-0.11853661247397695,0
363,-0.26893066039616914,0.0032312624757347623,0
364,-0.24799089944422678,-0.09510047662458958,0
365,-0.302933768780855,-0.1694317790094589,0
366,-0.26726717238837,-0.00575824619290271,0
367,-0.20716919153426902,-0.06267857718394096,0
368,0.04935295625005506,0.08368739215068659,1
369,-0.1845555035715978,0.06134773028556167,0
370,-0.2228937439846762,0.05989244170819112,0
371,-0.12772848646058466,-0.015640646617085342,0
372,0.061302182261218585,-0.5817577379567346,1
373,-0.2455701496054051,0.11008292703379552,0
374,-0.2880804732183134,-0.06924868583684698,0
375,-0.18781965539241594,0.4936561886019037,0
376,-0.16307592245223096,-0.044327083179579854,0
377,-0.17904579188229258,-0.033871895647290214,0
378,-0.18515718783924257,-0.021764202685705974,0
379,-0.22130842728240033,0.4626809232465849,0
380,-0.12438686198349688,0.02726223549674682,0
381,-0.14279966836863234,0.8344647445120624,0
382,-0.28004687674376516,0.08800266701861952,0
383,-0.24537507368840425,0.05931458543799628,0
384,-0.28170005848659047,0.042759112049811206,0
385,-0.3012719397444829,0.06305803773372565,0
386,-0.23482764957703373,0.13785164424522475,0
387,-0.12764975804466913,0.09975380836970892,0
388,-0.26228991517904854,-0.04545005086653991,0
389,-0.35634561715060864,0.07406336221900216,0
390,-0.252094198909525,0.13534602975384719,0
391,-0.034288720028966206,0.4752292138134997,0
392,-0.3131524834404043,0.02217309849256148,0
393,-0.2229482705797443,-0.50484010818111,0
394,-0.29490390829237945,0.051299391991749585,0
395,-0.19324852904516682,0.008577543010744844,0
396,-0.3022138598534043,0.14727989409279704,0
397,-0.2876282447270236,-0.4682974050921184,0
398,-0.30289859237332906,0.1408076921675632,0
399,-0.2404892443388492,-0.08517643157126929,0
400,-0.2884655687159258,0.13721444505113886,0
401,-0.18988787912553282,0.08465612482138395,0
402,-0.25861859130814974,-0.014369105445338037,0
403,-0.22221390982294634,0.02747095679951639,0
404,-0.2525092074015437,-0.006009928444585908,0
405,-0.17361807973419027,0.10066040328701055,0
406,-0.2513483781962492,0.05696588685190812,0
407,-0.03953339734318976,0.09413764512013595,0
408,-0.06268708183409744,-0.6697708755778079,0
409,-0.26094888430831065,0.04076087141814153,0
410,-0.2747277441756042,-0.16907903262504156,0
411,-0.10601535030348909,-0.661857075371738,0
412,-0.1418793876375686,-0.004391286153491051,0
413,-0.23899712992343444,0.11084823182648056,1
414,0.42039485061268755,-0.02444547199924183,0
415,-0.1471310566844371,0.0637467389101509,1
416,-0.23690799447955108,0.0741665320329627,0
417,-0.011984239349645171,-0.08447055043440227,0
418,-0.1845555035715978,0.06134773028556167,0
419,-0.20396663016283179,0.10613345171147778,0
420,-0.24448768198858928,-0.05758740862128825,0
421,-0.20122947689970344,0.0511284753772236,0
422,-0.19072901307722964,0.08960528247983138,0
423,-0.22224772966100317,0.031400806115120576,0
424,-0.34661651593392095,-0.0785897835621699,0
425,-0.256554346170682,0.05449828674664561,0
426,-0.28300867061018947,0.028179850362332476,0
427,-0.3303516330459343,0.052873579875748825,0
428,-0.29344535410735145,-0.08594392064645498,0
429,-0.19415388406012776,0.11180755780044976,0
430,-0.22655086456560933,0.0503266568610955,0
431,-0.1951903563797728,0.061612378884195726,0
432,-0.2533691415278879,0.012958389153845506,0
433,-0.24563882519911076,0.14113706115882682,0
434,-0.3570084639617958,0.04288221084375428,0
435,-0.29690897017338386,-0.0291397781134606,0
436,-0.3116669323857133,-0.028888095909093657,0
437,-0.21812364339182735,0.10415430871793159,0
438,-0.1827590629836004,-0.18389985795247976,0
439,-0.15191483463921077,0.035064967624774936,0
440,-0.2884655687159258,0.13721444505113886,0
441,0.0002294765884200643,0.028577449318892195,0
442,-0.33900662241632595,-0.055101933798269914,0
443,-0.18997954574539935,-0.038527967114581015,1
444,-0.3271940707377705,0.06370989940647284,0
445,-0.23254538684272422,0.03676090111430945,0
446,-0.29935532028914547,-0.13119467578828536,0
447,-0.3247946252560824,0.06946976299871324,0
448,-0.2577724242687988,-0.07190632140065271,0
449,-0.26999077031729896,0.07685884091210375,0
450,-0.15464776254763943,-0.007439602026690584,0
451,0.23893168128129924,0.01656174893729041,0
452,-0.25149412084750494,0.0848784668887783,0
453,-0.12026140658054194,-0.0025290030297776944,0
454,-0.30882649354246905,-0.09281409561303233,0
455,0.2497247582814345,-0.1279132211099364,0
456,-0.18733627416075477,0.0847463112055642,0
457,-0.3639976149890707,-0.03709240133212283,0
458,-0.237983626664278,0.007177420313524694,0
459,-0.25499614434811607,0.03096264644982989,0
460,-0.24604000515463156,-0.06846562815146515,0
461,-0.3273399030163376,0.049620265727940274,0
462,-0.21910808655719866,-0.05345923763306315,0
463,-0.2502308990054407,0.06604940768638336,0
464,-0.27565342463958586,0.09499516834629014,0
