Id,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,labels
1,0.03626943,0.5,0.0212766,0.0,0.07142857,0.04761905,0.0,0.01724138,0.34375,0.05961841,0.0,0.0,0
2,0.01036269,0.125,0.0,0.0,0.0,0.02380952,0.0,0.0,0.25,0.03856341,0.0,0.0,0
3,0.03108808,0.125,0.0,0.0,0.02380952,0.0,0.0,0.0,0.125,0.01638608,1.0,0.0,0
4,0.025906736,0.125,0.0,0.0,0.071428571,0.0,0.0,1.0,0.0625,0.055937149,0.0,0.0,0
5,0.0880829,0.25,0.0,0.0,0.02380952,0.1190476,0.0,0.0,0.078125,0.005028058,0.5,0.0,0
6,0.02590674,0.125,0.0,0.0,0.0952381,0.0,0.0,0.2758621,0.15625,0.1526824,0.0,0.0,0
7,0.06217617,0.125,0.08510638,0.0,0.07142857,0.0,0.0,0.00862069,0.1875,0.02819304,0.0,0.1290127,0
8,0.01036269,0.0,0.0,0.0,0.04761905,0.0,0.0,0.0,0.109375,0.02065095,1.0,0.0,0
9,0.020725389,0.125,0.063829787,0.0,0.023809524,0.0,0.0,0.00862069,0.21875,0.019124579,0.0,0.223622097,0
10,0.0880829,0.25,0.1489362,0.0,0.02380952,0.02380952,0.0,0.00862069,0.3125,0.0243771,0.0,0.1863517,0
11,0.03626943,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026936,0.0,0.069881905,0
12,0.02072539,0.0,0.0,0.0,0.0,0.0,0.0,0.00862069,0.203125,0.04278339,0.0,0.0,0
13,0.02590674,0.25,0.0,0.0,0.02380952,0.02380952,0.0,0.01724138,0.625,0.04628507,0.0,0.0,1
14,0.025906736,0.125,0.0,0.041666667,0.047619048,0.0,0.0,0.0,0.609375,0.124893378,0.0,0.0,0
15,0.03626943,0.0,0.0212766,0.0,0.0,0.0,0.0,0.04310345,0.171875,0.01517396,0.0,0.0,0
16,0.01036269,0.125,0.0,0.0,0.0,0.0,0.0,0.01724138,0.46875,0.08579125,0.0,0.0,0
17,0.07772021,0.125,0.0,0.0,0.0,0.0,0.0,0.01724138,0.46875,0.08579125,0.0,0.03494095,0
18,0.04145078,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.00862069,0.03125,0.000763187,0.0,0.1242345,0
19,0.02072539,0.125,0.04255319,0.0,0.0952381,0.0,0.0,0.00862069,0.09375,0.02208754,0.0,0.111811,1
20,0.051813472,0.125,0.021276596,0.0,0.023809524,0.095238095,0.0,0.025862069,0.1875,0.02379349,0.0,0.050823204,0
21,0.129533679,0.125,0.106382979,0.0,0.261904762,0.0,0.0,0.00862069,0.375,0.055892256,0.0,0.322531883,0
22,0.1450777,0.375,0.04255319,0.0,0.2142857,0.0952381,0.0,0.06896552,0.421875,0.2153535,0.0,0.01927777,0
23,0.03108808,0.25,0.0,0.0,0.02380952,0.02380952,0.0,0.03448276,0.375,0.05939394,0.0,0.07986501,0
24,0.119171,0.125,0.06382979,0.2083333,0.1190476,0.02380952,0.0,0.02586207,0.09375,0.04179574,0.0,0.1164698,0
25,0.1243523,0.25,0.0212766,0.0,0.3095238,0.02380952,0.0,0.02586207,1.0,0.4012121,0.0,0.06708663,1
26,0.07772021,0.25,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.171875,0.03012346,1.0,0.06988191,0
27,0.005181347,0.125,0.0,0.0,0.0,0.0,0.0,0.00862069,0.296875,0.02828283,0.0,0.0,1
28,0.02590674,0.0,0.0,0.0,0.02380952,0.0,0.0,0.0,0.0,0.008260382,0.0,0.0,0
29,0.056994819,0.25,0.0,0.0,0.023809524,0.095238095,0.0,0.00862069,0.234375,0.002962963,0.0,0.0,0
30,0.031088083,0.0,0.0,0.0,0.0,0.0,0.0,0.034482759,0.109375,0.007542088,0.0,0.0,0
31,0.03108808,0.25,0.0212766,0.0,0.2380952,0.02380952,0.0,0.05172414,0.21875,0.2963412,0.0,0.0,0
32,0.1450777,0.5,0.04255319,0.4166667,0.1190476,0.04761905,0.0,0.00862069,0.390625,0.08938272,0.0,0.01927777,1
33,0.020725389,0.0,0.021276596,0.0,0.0,0.0,0.0,0.00862069,0.171875,0.000942761,0.0,0.0,0
34,0.098445596,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.014545455,0.0,0.13976381,0
35,0.02590674,0.125,0.0,0.0,0.04761905,0.0,0.0,0.01724138,0.40625,0.08107744,0.0,0.0,0
36,0.041450777,0.125,0.0,0.0,0.0,0.047619048,0.0,0.025862069,0.1875,0.02379349,0.0,0.0,0
37,0.03626943,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.04310345,0.3125,0.05113356,0.0,0.06988191,0
38,0.03108808,0.125,0.0212766,0.0,0.04761905,0.0,0.0,0.0,0.125,0.01687991,0.0,0.0,0
39,0.041450777,0.25,0.021276596,0.0,0.0,0.023809524,0.0,0.0,0.046875,0.003277217,1.0,0.062117249,0
40,0.04663212,0.125,0.04255319,0.0,0.0952381,0.02380952,0.0,0.07758621,0.34375,0.04089787,0.0,0.111811,0
41,0.1139896,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.01274972,0.0,0.0,0
42,0.2901554,0.375,0.2765957,0.0,0.0,0.07142857,0.0,0.0,0.484375,0.1176207,0.0,0.1373118,1
43,0.08290155,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.00862069,0.140625,0.01634119,0.0,0.0,0
44,0.020725389,0.125,0.0,0.0,0.0,0.0,0.0,0.017241379,0.0,0.000852974,0.0,0.0,0
45,0.04145078,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.140625,0.02392817,0.0,0.0,0
46,0.07772021,0.125,0.1702128,0.0,0.07142857,0.0,0.0,0.2758621,0.15625,0.1526824,0.0,0.2445867,0
47,0.06735751,0.25,0.04255319,0.0,0.02380952,0.02380952,0.0,0.01724138,0.375,0.08727273,0.0,0.1197975,0
48,0.05181347,0.125,0.04255319,0.0,0.02380952,0.0,0.0,0.04310345,0.3125,0.05113356,0.0,0.0508232,0
49,0.05181347,0.25,0.0,0.0,0.02380952,0.02380952,0.0,0.01724138,0.203125,0.01512907,0.0,0.0508232,0
50,0.02072539,0.0,0.0212766,0.0,0.04761905,0.0,0.0,0.00862069,0.140625,0.04282828,0.0,0.111811,0
51,0.03108808,0.125,0.0212766,0.0,0.04761905,0.0,0.0,0.01724138,0.328125,0.06127946,0.0,0.07986501,0
52,0.015544041,0.0,0.042553191,0.0,0.0,0.0,0.0,0.060344828,0.015625,0.008978676,0.0,0.13976381,0
53,0.01554404,0.125,0.0,0.0,0.0,0.0,0.0,0.02586207,0.078125,0.03501684,0.0,0.0,0
54,0.015544041,0.125,0.0,0.0,0.023809524,0.0,0.0,0.00862069,0.140625,0.000897868,0.0,0.0,0
55,0.03626943,0.125,0.042553191,0.0,0.0,0.0,0.0,0.025862069,0.0,0.001346801,0.0,0.069881905,0
56,0.01036269,0.125,0.0,0.0,0.0,0.0,0.0,0.02586207,0.453125,0.2702581,0.0,0.0,0
57,0.01036269,0.0,0.0,0.0,0.02380952,0.0,0.0,0.01724138,0.328125,0.04399551,0.0,0.1863517,0
58,0.07253886,0.25,0.0212766,0.0,0.1666667,0.02380952,0.0,0.01724138,0.78125,0.6117621,0.0,0.0,0
59,0.01036269,0.125,0.0,0.04166667,0.0,0.0,0.0,0.06896552,0.234375,0.01961841,0.0,0.0,0
60,0.015544041,0.0,0.0,0.0,0.261904762,0.0,0.0,0.112068966,0.1875,0.078922559,0.0,0.0,0
61,0.04145078,0.25,0.0,0.0,0.04761905,0.02380952,0.0,0.01724138,0.046875,0.002514029,0.0,0.0,0
62,0.01036269,0.0,0.0,0.0,0.0,0.0,0.0,0.00862069,0.109375,0.01993266,0.0,0.0,0
63,0.01554404,0.25,0.0212766,0.0,0.02380952,0.0,0.0,0.02586207,0.734375,0.036633,0.0,0.0,0
64,0.10880829,0.25,0.0,0.0,0.023809524,0.023809524,0.0,0.0,0.109375,0.006464646,0.0,0.279527621,0
65,0.010362694,0.0,0.0,0.0,0.047619048,0.0,0.0,0.00862069,0.015625,0.011986532,0.0,0.186351747,0
66,0.05699482,0.125,0.0212766,0.0,0.1190476,0.0,0.0,0.00862069,0.21875,0.05719416,0.0,0.1863517,0
67,0.07253886,0.375,0.0,0.0,0.04761905,0.04761905,0.0,0.03448276,0.421875,0.02406285,0.0,0.0,0
68,0.02590674,0.125,0.0212766,0.0,0.04761905,0.0,0.0,0.0,0.078125,0.009203143,0.0,0.09317589,0
69,0.03108808,0.0,0.04255319,0.0,0.0,0.0,0.0,0.0,0.5625,0.08219978,0.0,0.1597301,0
70,0.03626943,0.125,0.042553191,0.0,0.0,0.0,0.0,0.025862069,0.0,0.001346801,0.0,0.069881905,0
71,0.03626943,0.125,0.06382979,0.0,0.1428571,0.0,0.0,0.2758621,0.15625,0.1526824,0.0,0.1397638,0
72,0.04145078,0.125,0.0,0.0,0.07142857,0.0,0.0,0.03448276,0.359375,0.06379349,0.0,0.0,0
73,0.041450777,0.125,0.021276596,0.0,0.071428571,0.0,0.0,0.00862069,0.0625,0.021997755,0.0,0.0,0
74,0.1243523,0.125,0.0,0.0,0.02380952,0.02380952,0.0,0.0,0.234375,0.0312009,0.0,0.0,0
75,0.05699482,0.125,0.06382979,0.0,0.0952381,0.0,0.0,0.2758621,0.15625,0.1526824,0.0,0.09317589,0
76,0.1088083,0.375,0.0212766,0.0,0.02380952,0.07142857,0.0,0.02586207,0.296875,0.02338945,0.0,0.0,0
77,0.03626943,0.25,0.0,0.0,0.02380952,0.02380952,0.0,0.01724138,0.59375,0.04615039,0.0,0.0,0
78,0.020725389,0.125,0.0,0.0,0.023809524,0.047619048,0.0,0.0,0.203125,0.012390572,0.0,0.0,0
79,0.025906736,0.125,0.021276596,0.0,0.047619048,0.0,0.0,0.0,0.390625,0.040493827,0.0,0.0,0
80,0.005181347,0.25,0.0,0.0,0.0,0.0,0.0,0.017241379,0.484375,0.01315376,0.0,0.0,0
