Id,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,labels
1,0.067357513,0.125,0.021276596,0.0,0.023809524,0.023809524,0.0,0.00862069,0.546875,0.024870932,0.0,0.039932517,0
2,0.04145078,0.375,0.0,0.0,0.07142857,0.1190476,0.0,0.02586207,0.375,0.1179798,0.0,0.1242345,0
3,0.0984456,0.25,0.08510638,0.0,0.1190476,0.02380952,0.0,0.0,0.15625,0.05701459,0.0,0.4192914,0
4,0.015544041,0.0,0.0,0.0,0.071428571,0.0,0.0,0.00862069,0.09375,0.02379349,0.0,0.13976381,0
5,0.03108808,0.25,0.0,0.0,0.02380952,0.02380952,0.0,0.06896552,0.1875,0.04790123,0.0,0.0,0
6,0.103626943,0.375,0.021276596,0.0,0.023809524,0.023809524,0.0,0.0,0.375,0.102671156,0.0,0.13310837,0
7,0.07253886,0.25,0.042553191,0.0,0.0,0.0,0.0,0.0,0.1875,0.014545455,0.0,0.037270351,0
8,0.01036269,0.125,0.0,0.0,0.0,0.0,0.0,0.01724138,0.078125,0.006689113,0.0,0.0,0
9,0.056994819,0.25,0.021276596,0.0,0.0,0.0,0.0,0.0,0.1875,0.014545455,0.0,0.0,1
10,0.02590674,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.1875,0.02976431,0.0,0.09317589,0
11,0.06217617,0.125,0.04255319,0.0,0.02380952,0.0,0.0,0.03448276,0.140625,0.0182716,0.0,0.04300425,0
12,0.01554404,0.125,0.0,0.0,0.02380952,0.02380952,0.0,0.0,0.046875,0.002469136,1.0,0.0,0
13,0.03626943,0.125,0.0,0.0,0.023809524,0.071428571,0.0,0.034482759,0.140625,0.030213244,0.0,0.069881905,0
14,0.134715,0.125,0.04255319,0.0,0.1904762,0.0,0.0,0.01724138,0.78125,0.6117621,0.0,0.02070575,0
15,0.04145078,0.25,0.0212766,0.0,0.0,0.0,0.0,0.0,0.140625,0.05921437,0.0,0.0,0
16,0.015544041,0.125,0.0,0.0,0.0,0.023809524,0.0,0.0,0.125,0.01647587,1.0,0.0,0
17,0.02590674,0.125,0.0,0.0,0.0,0.0,0.0,0.01724138,0.46875,0.08579125,0.0,0.0,0
18,0.03626943,0.125,0.021276596,0.0,0.023809524,0.0,0.0,0.00862069,0.0625,0.021997755,0.0,0.0,0
19,0.077720207,0.125,0.085106383,0.0,0.095238095,0.0,0.0,0.00862069,0.375,0.055892256,0.0,0.174704763,0
20,0.02590674,0.0,0.04255319,0.0,0.02380952,0.0,0.0,0.0,0.078125,0.01315376,0.0,0.09317589,0
21,0.082901554,0.25,0.021276596,0.0,0.047619048,0.071428571,0.0,0.025862069,0.53125,0.030482604,0.0,0.065771205,0
22,0.04145078,0.125,0.0,0.0,0.02380952,0.0,0.0,0.0,0.5625,0.08219978,0.0,0.0,0
23,0.07772021,0.125,0.0,0.0,0.0,0.0952381,0.0,0.0,0.109375,0.005117845,0.0,0.06988191,0
24,0.041450777,0.125,0.021276596,0.0,0.0,0.0,0.0,0.0,0.09375,0.003905724,1.0,0.0,0
25,0.041450777,0.375,0.021276596,0.0,0.023809524,0.047619048,0.2,0.0,0.0625,0.007407407,0.0,0.062117249,0
26,0.07253886,0.25,0.06382979,0.0,0.02380952,0.07142857,0.0,0.04310345,0.1875,0.02473625,0.0,0.1490814,0
27,0.020725389,0.0,0.021276596,0.0,0.023809524,0.0,0.0,0.025862069,0.25,0.035690236,0.0,0.111811048,0
28,0.046632124,0.125,0.021276596,0.0,0.0,0.0,0.0,0.120689655,0.40625,0.011178451,0.0,0.0,0
29,0.010362694,0.125,0.021276596,0.0,0.119047619,0.0,0.0,0.051724138,0.25,0.019708193,0.0,0.0,0
30,0.04145078,0.125,0.0,0.0,0.07142857,0.0,0.0,0.0,0.296875,0.01930415,0.0,0.1242345,1
31,0.015544041,0.125,0.0,0.0,0.023809524,0.0,0.0,0.00862069,0.140625,0.000897868,0.0,0.0,0
32,0.09326425,0.375,0.0,0.1666667,0.0,0.02380952,0.0,0.01724138,0.328125,0.04399551,0.0,0.02942396,0
33,0.01036269,0.0,0.0,0.0,0.0,0.0,0.0,0.04310345,0.171875,0.01517396,0.0,0.0,0
34,0.02590674,0.0,0.0,0.04166667,0.02380952,0.0,0.0,0.04310345,0.1875,0.03003367,0.0,0.09317589,0
35,0.07253886,0.125,0.1489362,0.0,0.04761905,0.0,0.0,0.01724138,0.046875,0.002514029,0.0,0.2236221,0
36,0.051813472,0.25,0.0,0.0,0.071428571,0.071428571,0.0,0.137931034,0.015625,0.009786756,0.0,0.0,0
37,0.02072539,0.25,0.0,0.0,0.02380952,0.02380952,0.0,0.06034483,0.1875,0.06680135,0.0,0.0,0
38,0.041450777,0.125,0.0,0.0,0.0,0.0,0.0,0.017241379,0.0,0.000852974,0.0,0.062117249,0
39,0.1139896,0.0,0.1276596,0.0,0.0,0.0,0.0,0.0,0.046875,0.01162738,0.0,0.2187607,0
40,0.015544041,0.125,0.0,0.0,0.0,0.0,0.0,0.068965517,0.15625,0.00691358,0.0,0.0,0
41,0.0880829,0.25,0.04255319,0.0,0.1666667,0.0,0.0,0.0,0.234375,0.1010999,0.0,0.03105863,0
42,0.051813472,0.125,0.021276596,0.0,0.0,0.0,0.0,0.025862069,0.0,0.001346801,0.0,0.050823204,0
43,0.020725389,0.0,0.0,0.0,0.023809524,0.0,0.0,0.017241379,0.15625,0.007407407,0.0,0.559055241,0
44,0.01036269,0.125,0.0,0.0,0.0,0.0,0.0,0.04310345,0.46875,0.1582492,0.0,0.0,1
45,0.067357513,0.0,0.042553191,0.0,0.023809524,0.0,0.0,0.034482759,0.328125,0.01701459,0.0,0.119797544,0
46,0.02590674,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.125,0.01638608,1.0,0.09317589,0
47,0.020725389,0.125,0.0,0.0,0.0,0.0,0.0,0.068965517,0.265625,0.12,0.0,0.0,0
48,0.1554404,0.25,0.08510638,0.0,0.02380952,0.1428571,0.0,0.00862069,0.328125,0.08197531,0.0,0.1262383,0
49,0.031088083,0.125,0.0,0.0,0.0,0.0,0.0,0.017241379,0.0,0.000852974,0.0,0.079865034,0
50,0.01036269,0.0,0.0212766,0.0,0.0,0.0,0.0,0.0,0.03125,0.000808081,0.0,0.0,0
51,0.041450777,0.125,0.0,0.0,0.023809524,0.023809524,0.0,0.034482759,0.15625,0.029315376,0.0,0.0,0
52,0.01554404,0.125,0.0,0.0,0.02380952,0.0,0.0,0.01724138,0.078125,0.006689113,0.0,0.0,0
53,0.020725389,0.125,0.021276596,0.0,0.047619048,0.0,0.0,0.017241379,0.078125,0.01687991,0.0,0.0,0
54,0.046632124,0.0,0.063829787,0.083333333,0.428571429,0.0,0.0,1.0,0.0625,0.055937149,0.0,0.335433145,0
55,0.056994819,0.0,0.021276596,0.0,0.023809524,0.0,0.0,0.00862069,0.078125,0.001346801,0.0,0.326115557,0
56,0.03626943,0.25,0.0212766,0.0,0.04761905,0.0952381,0.0,0.02586207,0.5,0.1169473,0.0,0.0,0
57,0.062176166,0.0,0.0,0.0,0.071428571,0.0,0.0,0.00862069,0.3125,0.024960718,0.0,0.0,0
58,0.07772021,0.25,0.0,0.0,0.02380952,0.02380952,0.0,0.0,0.203125,0.01818182,0.0,0.0,0
59,0.02590674,0.125,0.0,0.0,0.04761905,0.0,0.0,0.01724138,0.125,0.04857464,0.0,0.0,0
60,0.03108808,0.125,0.0212766,0.0,0.04761905,0.0,0.0,0.0,0.0625,0.01647587,0.0,0.0,0
