Id,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,labels
1,0.129533679,0.625,0.021276596,0.0,0.023809524,0.071428571,0.0,0.00862069,0.0625,0.000987654,0.0,0.0,0
2,0.01036269,0.125,0.0,0.0,0.02380952,0.0,0.0,0.0,0.1875,0.01701459,0.0,0.1863517,1
3,0.1554404,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.02163861,0.0,0.05410212,0
4,0.103626943,0.375,0.021276596,0.0,0.023809524,0.023809524,0.0,0.0,0.375,0.102671156,0.0,0.13310837,0
5,0.03108808,0.5,0.0212766,0.0,0.07142857,0.04761905,0.0,0.01724138,0.34375,0.05961841,0.0,0.0,0
6,0.01036269,0.0,0.0,0.04166667,0.04761905,0.0,0.0,0.03448276,0.109375,0.05845118,0.0,0.0,0
7,0.04663212,0.125,0.04255319,0.0,0.07142857,0.0,0.0,0.00862069,0.34375,0.2409428,0.0,0.111811,1
8,0.05699482,0.125,0.0,0.0,0.0,0.0,0.0,0.00862069,0.171875,0.04992144,0.0,0.0,0
9,0.020725389,0.125,0.0,0.0,0.023809524,0.023809524,0.0,0.034482759,0.15625,0.029315376,0.0,0.111811048,0
10,0.015544041,0.0,0.021276596,0.0,0.023809524,0.0,0.0,0.0,0.203125,0.030527497,0.0,0.13976381,0
11,0.015544041,0.125,0.0,0.0,0.0,0.0,0.0,0.017241379,0.359375,0.021010101,0.0,0.0,0
12,0.010362694,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.109375,0.023344557,0.0,0.0,1
13,0.02590674,0.125,0.0,0.0,0.02380952,0.0,0.0,0.02586207,0.734375,0.036633,0.0,0.0,0
14,0.07253886,0.125,0.06382979,0.04166667,0.0,0.0,0.0,0.0,0.203125,0.1151515,1.0,0.07454068,0
15,0.03108808,0.25,0.0,0.0,0.0,0.04761905,0.0,0.0,0.015625,0.01378227,0.0,0.0,0
16,0.1139896,0.25,0.04255319,0.0,0.0,0.07142857,0.0,0.0,0.03125,0.000808081,0.0,0.0486135,1
17,0.041450777,0.125,0.021276596,0.0,0.023809524,0.166666667,0.0,0.0,0.140625,0.001032548,0.0,0.062117249,0
18,0.06735751,0.125,0.0,0.0,0.02380952,0.0,0.0,0.0,0.09375,0.03717172,0.0,0.1996626,0
19,0.025906736,0.0,0.021276596,0.041666667,0.119047619,0.0,0.0,0.025862069,0.390625,0.058451178,0.0,0.0,1
20,0.025906736,0.0,0.042553191,0.0,0.023809524,0.0,0.0,0.017241379,0.09375,0.001167228,0.0,0.093175892,0
21,0.0984456,0.125,0.06382979,0.0,0.2857143,0.0,0.0,0.02586207,1.0,0.4012121,0.0,0.08385829,0
22,0.03626943,0.125,0.0,0.0,0.0,0.0,0.0,0.025862069,0.0,0.001346801,0.0,0.069881905,0
23,0.03108808,0.125,0.08510638,0.0,0.02380952,0.0,0.0,0.0,0.046875,0.004444444,0.0,0.2395951,0
24,0.08290155,0.125,0.0212766,0.0,0.1428571,0.0,0.0,0.02586207,1.0,0.4012121,0.0,0.06577123,0
25,0.05181347,0.125,0.08510638,0.0,0.1428571,0.0,0.0,0.02586207,0.28125,0.1639955,0.0,0.2032928,0
26,0.020725389,0.125,0.0,0.0,0.0,0.0,0.0,0.017241379,0.0,0.000852974,0.0,0.0,0
27,0.04145078,0.0,0.106383,0.0,0.2380952,0.0,0.0,0.05172414,0.046875,0.1171717,0.0,0.5590552,0
28,0.01036269,0.0,0.0,0.0,0.0,0.0,0.0,0.01724138,0.25,0.03196409,0.0,0.0,0
29,0.005181347,0.25,0.0,0.0,0.0,0.0,0.0,0.02586207,0.703125,0.08089787,0.0,0.0,0
30,0.020725389,0.125,0.021276596,0.0,0.0,0.0,0.0,0.0,0.0,0.00026936,0.0,0.0,0
31,0.2746114,0.875,0.1276596,0.0,0.0,0.1666667,0.0,0.0,0.015625,0.03703704,0.0,0.07247011,1
32,0.015544041,0.125,0.0,0.0,0.023809524,0.0,0.0,0.017241379,0.484375,0.01315376,0.0,0.0,0
33,0.046632124,0.0,0.085106383,0.0,0.047619048,0.0,0.0,0.0,0.0625,0.015039282,0.0,0.167716572,0
34,0.09326425,0.5,0.04255319,0.0,0.02380952,0.04761905,0.0,0.0,0.234375,0.04987654,0.0,0.1471198,0
35,0.04145078,0.125,0.04255319,0.0,0.02380952,0.0,0.0,0.00862069,0.21875,0.01854097,0.0,0.1863517,1
36,0.010362694,0.125,0.0,0.0,0.0,0.0,0.0,0.00862069,0.265625,0.014994388,0.0,0.0,0
37,0.025906736,0.25,0.0,0.0,0.023809524,0.023809524,0.0,0.0,0.1875,0.002109989,0.0,0.0,0
