feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,labels
0.056994819,0.125,0.021276596,0.0,0.452380952,0.0,0.0,0.017241379,0.109375,0.03003367,0.0,0.232939684,0.0
0.041450777,0.125,0.0,0.0,0.023809524,0.0,0.0,0.00862069,0.15625,0.000763187,0.0,0.062117243,0.0
0.0880829,0.25,0.04255319,0.0,0.02380952,0.02380952,0.0,0.03448276,0.140625,0.0182716,0.0,0.06211724,1.0
0.02590674,0.0,0.0,0.0,0.02380952,0.0,0.0,0.04310345,0.140625,0.01634119,0.0,0.0,0.0
0.0984456,0.125,0.06382979,0.0,0.02380952,0.0,0.0,0.00862069,0.140625,0.01634119,0.0,0.05590552,0.0
0.03108808,0.25,0.0,0.0,0.02380952,0.02380952,0.0,0.0,0.109375,0.01782267,0.0,0.0,0.0
0.031088083,0.125,0.021276596,0.0,0.0,0.0,0.0,0.00862069,0.046875,0.006150393,1.0,0.159730069,0.0
0.01036269,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.140625,0.01337823,0.0,0.0,0.0
0.06217617,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.734375,0.06518519,0.0,0.04300425,0.0
0.01036269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.01508418,0.0,0.0,0.0
0.1036269,0.125,0.08510638,0.0,0.0,0.0,0.0,0.0,0.140625,0.05921437,0.0,0.07986501,0.0
0.1917098,0.125,0.1914894,0.0,0.1190476,0.0,0.0,0.02586207,0.5,0.07501684,0.0,0.1176958,1.0
0.04145078,0.125,0.0212766,0.0,0.07142857,0.02380952,0.0,0.01724138,0.078125,0.04368126,0.0,0.0,1.0
0.05181347,0.25,0.0212766,0.08333333,0.0,0.1190476,0.0,0.0,0.21875,0.008305275,1.0,0.0,0.0
0.04145078,0.125,0.08510638,0.0,0.07142857,0.0,0.0,0.07758621,0.171875,0.01131313,0.0,0.1863517,0.0
0.119171,0.125,0.06382979,0.0,0.04761905,0.0,0.0,0.0,0.46875,0.08601571,0.0,0.04658793,1.0
0.046632124,0.375,0.021276596,0.0,0.119047619,0.047619048,0.0,0.034482759,0.234375,0.011402918,0.0,0.055905524,0.0
0.020725389,0.125,0.021276596,0.0,0.047619048,0.0,0.0,0.051724138,0.125,0.057508418,0.0,0.111811048,0.0
0.119171,0.125,0.06382979,0.2083333,0.1190476,0.02380952,0.0,0.02586207,0.09375,0.04179574,0.0,0.1164698,0.0
0.01554404,0.125,0.0,0.0,0.0,0.0,0.0,0.00862069,0.09375,0.01315376,0.0,0.0,0.0
0.0880829,0.125,0.0212766,0.0,0.1666667,0.0,0.0,0.02586207,1.0,0.4012121,0.0,0.03105863,0.0
0.02590674,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.015625,0.00983165,0.0,0.0,0.0
0.1761658,0.125,0.3191489,0.0,0.04761905,0.0,0.0,0.02586207,0.28125,0.1639955,0.0,0.3514061,0.0
0.02072539,0.0,0.0,0.0,0.0,0.0,0.0,0.01724138,0.796875,0.2162963,0.0,0.111811,0.0
0.134715026,0.25,0.0,0.0,0.0,0.071428571,0.0,0.0,0.1875,0.014545455,0.0,0.144940271,0.0
0.051813472,0.125,0.0,0.25,0.047619048,0.0,0.0,0.00862069,0.046875,0.008350168,0.0,0.0,0.0
0.06735751,0.125,0.0,0.0,0.02380952,0.0,0.0,0.0,0.09375,0.03717172,0.0,0.1996626,0.0
0.1295337,0.125,0.0,0.0,0.02380952,0.02380952,0.0,0.00862069,0.09375,0.0379349,0.0,0.0,0.0
0.4248705,0.375,0.0,0.0,0.04761905,0.1666667,0.0,0.0,0.046875,0.06994388,0.0,0.03367802,1.0
0.01554404,0.125,0.0212766,0.0,0.0,0.0,0.0,0.0,0.109375,0.006419753,0.0,0.0,1.0
0.07772021,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.09482759,0.046875,0.01212121,0.0,0.0,0.0
0.02590674,0.25,0.0,0.0,0.02380952,0.02380952,0.0,0.0,0.28125,0.015578,0.0,0.0,0.0
0.03626943,0.125,0.0,0.0,0.023809524,0.071428571,0.0,0.025862069,0.1875,0.02379349,0.0,0.0,0.0
0.04145078,0.25,0.0,0.0,0.0,0.02380952,0.0,0.03448276,0.484375,0.2375758,0.0,0.0,1.0
0.1088083,0.25,0.0,0.0,0.02380952,0.0,0.0,0.0,0.046875,0.00291807,0.5,0.0,0.0
0.031088083,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.078125,0.004130191,0.5,0.079865034,0.0
0.01036269,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.140625,0.02810325,0.0,0.0,0.0
0.020725389,0.125,0.0,0.0,0.047619048,0.0,0.0,0.017241379,0.359375,0.021010101,0.0,0.0,0.0
