Id,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,labels
1,0.01554404,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.02586207,0.0625,0.001212121,0.0,0.0,0
2,0.1243523,0.125,0.0212766,0.0,0.02380952,0.02380952,0.0,0.0,0.234375,0.0312009,0.0,0.0,0
3,0.06217617,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.00862069,0.140625,0.02792368,0.0,0.0,0
4,0.03108808,0.375,0.0,0.0,0.0,0.1666667,0.0,0.01724138,0.46875,0.08579125,0.0,0.1597301,0
5,0.02072539,0.125,0.04255319,0.0,0.02380952,0.0,0.0,0.01724138,0.515625,0.07533109,0.0,0.3354331,0
6,0.020725389,0.125,0.021276596,0.0,0.0,0.0,0.0,0.025862069,0.0,0.001346801,0.0,0.0,0
7,0.04145078,0.0,0.06382979,0.0,0.07142857,0.0,0.0,0.05172414,0.0,0.02105499,0.0,0.3105863,0
8,0.04663212,0.125,0.0,0.0,0.2142857,0.0,0.0,0.05172414,0.046875,0.1171717,0.0,0.05590552,0
9,0.06217617,0.375,0.1276596,0.0,0.07142857,0.04761905,0.0,0.00862069,0.203125,0.01472503,0.0,0.2150213,0
10,0.041450777,0.0,0.021276596,0.0,0.023809524,0.0,0.0,0.0,0.09375,0.004085297,1.0,0.0,0
11,0.015544041,0.0,0.021276596,0.0,0.023809524,0.0,0.0,0.025862069,0.25,0.035690236,0.0,0.0,0
12,0.04145078,0.25,0.0,0.25,0.04761905,0.02380952,0.0,0.04310345,0.140625,0.01162738,0.0,0.0,0
13,0.031088083,0.125,0.0,0.0,0.047619048,0.0,0.0,0.00862069,0.265625,0.014994388,0.0,0.159730069,0
14,0.010362694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078125,0.002603816,1.0,0.186351747,0
15,0.03108808,0.25,0.0,0.25,0.02380952,0.02380952,0.0,0.00862069,0.25,0.0189899,0.0,0.0,0
16,0.1036269,0.25,0.106383,0.0,0.1190476,0.02380952,0.0,0.0,0.15625,0.05701459,0.0,0.4525685,0
17,0.020725389,0.125,0.021276596,0.0,0.023809524,0.0,0.0,0.068965517,0.15625,0.00691358,0.0,0.0,0
18,0.1865285,0.375,0.1489362,0.0,0.02380952,0.1190476,0.0,0.0,0.6875,0.08650954,0.0,0.1662056,0
19,0.238341969,0.25,0.127659574,0.0,0.071428571,0.142857143,0.0,0.0,0.515625,0.019483726,0.0,0.130842742,0
20,0.015544041,0.125,0.0,0.0,0.0,0.0,0.0,0.025862069,0.203125,0.010549944,0.0,0.0,0
21,0.03108808,0.0,0.0212766,0.0,0.07142857,0.0,0.0,0.04310345,0.1875,0.05530864,0.0,0.07986501,0
22,0.02590674,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.01724138,0.125,0.04857464,0.0,0.0,0
23,0.05181347,0.125,0.106383,0.0,0.0952381,0.0,0.0,0.03448276,0.078125,0.01930415,0.0,0.2032928,0
24,0.046632124,0.375,0.021276596,0.0,0.095238095,0.047619048,0.0,0.034482759,0.0625,0.005432099,0.0,0.0,0
25,0.02590674,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.1875,0.02976431,0.0,0.09317589,0
26,0.02072539,0.125,0.0,0.0,0.1904762,0.0,0.0,0.137931,0.421875,0.04664422,0.0,0.0,0
27,0.07253886,0.25,0.085106383,0.0,0.047619048,0.0,0.0,0.0,0.328125,0.055488215,0.0,0.111811048,0
28,0.02590674,0.125,0.0,0.0,0.02380952,0.0,0.0,0.0,0.125,0.01638608,1.0,0.0,0
29,0.1865285,0.5,0.0212766,0.0,0.2619048,0.02380952,0.0,0.02586207,1.0,0.4012121,0.0,0.0151096,0
30,0.02590674,0.125,0.0,0.0,0.04761905,0.0,0.0,0.01724138,0.125,0.04857464,0.0,0.0,0
31,0.1243523,0.125,0.1489362,0.0,0.0,0.0,0.0,0.0,0.140625,0.05921437,0.0,0.1341733,0
32,0.025906736,0.0,0.021276596,0.0,0.023809524,0.0,0.0,0.025862069,0.171875,0.005836139,0.0,0.093175874,0
33,0.067357513,0.125,0.042553191,0.0,0.023809524,0.0,0.0,0.017241379,0.359375,0.021010101,0.0,0.279527621,0
34,0.05181347,0.125,0.0212766,0.0,0.04761905,0.0,0.0,0.01724138,0.171875,0.02267116,0.0,0.0508232,0
35,0.041450777,0.25,0.021276596,0.0,0.023809524,0.0,0.0,0.0,0.390625,0.040493827,0.0,0.0,0
36,0.056994819,0.25,0.0,0.0,0.0,0.047619048,0.4,0.00862069,0.3125,0.004175084,0.0,0.0,0
37,0.1658031,0.625,0.06382979,0.0,0.02380952,0.0952381,0.0,0.01724138,0.78125,0.6117621,0.0,0.03388214,1
38,0.04145078,0.25,0.0,0.0,0.02380952,0.02380952,0.0,0.00862069,0.125,0.02244669,0.0,0.0,0
39,0.01036269,0.125,0.0,0.125,0.02380952,0.0,0.0,0.0,0.0625,0.006554433,0.0,0.1863517,0
40,0.07772021,0.375,0.04255319,0.0,0.0,0.02380952,0.0,0.00862069,0.1875,0.02204265,0.0,0.03494095,0
41,0.010362694,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.15625,0.012659933,0.0,0.186351747,0
42,0.01036269,0.0,0.0212766,0.0,0.0,0.0,0.0,0.01724138,0.28125,0.02065095,0.0,0.0,0
43,0.020725389,0.125,0.0,0.0,0.0,0.0,0.0,0.068965517,0.265625,0.12,0.0,0.0,0
44,0.046632124,0.25,0.021276596,0.0,0.023809524,0.0,0.0,0.0,0.390625,0.040493827,0.0,0.0,0
45,0.02590674,0.375,0.0,0.0,0.0,0.1904762,0.0,0.01724138,0.46875,0.08579125,0.0,0.09317589,0
46,0.020725389,0.125,0.0,0.0,0.0,0.0,0.0,0.068965517,0.265625,0.12,0.0,0.0,0
47,0.02072539,0.25,0.0212766,0.0,0.02380952,0.02380952,0.0,0.03448276,0.375,0.05939394,0.0,0.111811,0
48,0.03626943,0.25,0.0,0.0,0.02380952,0.02380952,0.0,0.00862069,0.3125,0.0243771,0.0,0.0,0
49,0.1139896,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.09482759,0.046875,0.01212121,0.0,0.0,0
50,0.07772021,0.25,0.0212766,0.0,0.1666667,0.02380952,0.0,0.01724138,0.78125,0.6117621,0.0,0.0,0
51,0.041450777,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.609375,0.124893378,0.0,0.062117249,0
52,0.02590674,0.0,0.04255319,0.0,0.02380952,0.0,0.0,0.0,0.078125,0.01315376,0.0,0.09317589,0
53,0.1295337,0.125,0.0,0.0,0.02380952,0.02380952,0.0,0.00862069,0.09375,0.0379349,0.0,0.0,0
54,0.020725389,0.125,0.021276596,0.0,0.0,0.0,0.0,0.0,0.0,0.00026936,0.0,0.0,0
55,0.07772021,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.003681257,0.0,0.0,0
56,0.113989637,0.125,0.276595745,0.0,0.023809524,0.023809524,0.0,0.0,0.265625,0.009292929,0.0,0.486134992,0
57,0.01036269,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.00862069,0.25,0.007182941,0.0,0.0,0
58,0.06735751,0.125,0.0,0.0,0.0,0.02380952,0.0,0.04310345,0.046875,0.05584736,0.0,0.0,1
59,0.020725389,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026936,0.0,0.0,0
60,0.020725389,0.125,0.0,0.0,0.0,0.0,0.0,0.017241379,0.0,0.000852974,0.0,0.0,0
61,0.025906736,0.125,0.021276596,0.0,0.047619048,0.047619048,0.0,0.0,0.0625,0.042020202,0.0,0.0,0
62,0.1398964,0.375,0.0,0.0,0.1428571,0.02380952,0.0,0.02586207,1.0,0.4012121,0.0,0.03993252,0
63,0.05181347,0.125,0.0,0.0,0.02380952,0.1666667,0.0,0.00862069,0.046875,0.00291807,0.0,0.0,0
64,0.02590674,0.25,0.0,0.0,0.0,0.04761905,0.0,0.00862069,0.09375,0.003681257,0.0,0.0,0
65,0.031088083,0.0,0.063829787,0.0,0.023809524,0.0,0.0,0.00862069,0.015625,0.013333333,0.0,0.399325164,0
66,0.08290155,0.25,0.106383,0.0,0.07142857,0.02380952,0.0,0.07758621,0.125,0.05786756,0.0,0.2959704,0
67,0.08290155,0.25,0.0,0.0,0.02380952,0.02380952,0.0,0.00862069,0.328125,0.08197531,0.0,0.0,0
68,0.05699482,0.25,0.08510638,0.0,0.04761905,0.02380952,0.0,0.05172414,0.140625,0.02011223,0.0,0.1397638,0
69,0.02590674,0.25,0.0,0.0,0.02380952,0.02380952,0.0,0.0,0.109375,0.005881033,1.0,0.0,0
70,0.06217617,0.125,0.1489362,0.0,0.04761905,0.0,0.0,0.02586207,0.734375,0.036633,0.0,0.2580255,0
71,0.05181347,0.25,0.04255319,0.0,0.3095238,0.02380952,0.0,0.05172414,0.21875,0.2963412,0.0,0.0508232,0
72,0.113989637,0.5,0.085106383,0.0,0.023809524,0.214285714,0.2,0.060344828,0.28125,0.010325477,0.0,0.072920249,0
73,0.025906736,0.125,0.021276596,0.0,0.0,0.0,0.0,0.068965517,0.265625,0.12,0.0,0.093175874,0
74,0.1088083,0.25,0.06382979,0.0,0.02380952,0.02380952,0.0,0.01724138,0.78125,0.6117621,0.0,0.0508232,0
75,0.03108808,0.25,0.0,0.0,0.1428571,0.04761905,0.0,0.02586207,1.0,0.4012121,0.0,0.0,0
76,0.02072539,0.125,0.0,0.0,0.02380952,0.0,0.0,0.03448276,0.453125,0.04870932,0.0,0.0,0
77,0.238342,0.125,0.4680851,0.0,0.02380952,1.0,0.0,0.04310345,0.21875,0.03367003,0.0,0.5114761,0
78,0.04663212,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.6875,0.08650954,0.0,0.0,0
79,0.04663212,0.125,0.04255319,0.0,0.07142857,0.0,0.0,0.00862069,0.34375,0.2409428,0.0,0.111811,1
80,0.020725389,0.125,0.021276596,0.0,0.023809524,0.0,0.0,0.00862069,0.0625,0.000852974,0.0,0.0,0
81,0.02590674,0.0,0.0212766,0.0,0.0,0.0,0.0,0.0,0.03125,0.03344557,0.0,0.1863517,0
82,0.031088083,0.125,0.042553191,0.0,0.023809524,0.0,0.0,0.00862069,0.140625,0.005521886,0.0,0.079865011,0
83,0.09326425,0.125,0.106383,0.0,0.0,0.0,0.0,0.0,0.203125,0.06312009,0.0,0.1176958,0
84,0.04145078,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.09482759,0.046875,0.01212121,0.0,0.0,0
