Id,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,labels
1,0.03626943,0.125,0.021276596,0.0,0.0,0.0,0.0,0.025862069,0.0,0.001346801,0.0,0.069881905,0
2,0.01554404,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.02586207,0.734375,0.036633,0.0,0.0,0
3,0.01036269,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.140625,0.02810325,0.0,0.0,0
4,0.1036269,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.00862069,0.140625,0.01634119,0.0,0.0,0
5,0.01554404,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.01724138,0.140625,0.01037037,0.0,0.0,0
6,0.01036269,0.25,0.0,0.0,0.0,0.02380952,0.0,0.0,0.046875,0.01364759,0.0,0.0,0
7,0.046632124,0.25,0.0,0.083333333,0.023809524,0.023809524,0.0,0.0,0.234375,0.012480359,0.0,0.111811048,0
8,0.010362694,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.09375,0.00664422,1.0,0.186351747,0
9,0.1761658,0.25,0.212766,0.0,0.1428571,0.07142857,0.0,0.02586207,0.078125,0.03501684,0.0,0.3034871,0
10,0.051813472,0.125,0.021276596,0.0,0.0,0.0,0.0,0.0,0.0,0.00026936,0.0,0.101646408,0
11,0.01036269,0.125,0.0,0.0,0.0,0.0,0.0,0.01724138,0.109375,0.008215488,0.0,0.0,0
12,0.7202073,0.125,0.6170213,0.0,0.1190476,0.0,0.0,0.0,0.046875,0.06994388,0.0,0.4432509,1
13,0.04663212,0.0,0.04255319,0.0,0.0,0.0,0.0,0.0,0.046875,0.002020202,1.0,0.2236221,0
14,0.03626943,0.0,0.1276596,0.0,0.02380952,0.0,0.0,0.0,0.03125,0.003007856,0.5,0.3494095,0
15,0.02590674,0.25,0.0,0.125,0.02380952,0.0,0.0,0.00862069,0.109375,0.007676768,0.0,0.0,0
16,0.02590674,0.25,0.0,0.0,0.02380952,0.02380952,0.0,0.0,0.09375,0.008799102,0.0,0.0,0
17,0.020725389,0.125,0.0,0.0,0.0,0.0,0.0,0.025862069,0.0,0.001346801,0.0,0.0,0
18,0.02590674,0.375,0.0212766,0.0,0.0,0.02380952,0.0,0.02586207,0.359375,0.01984287,0.0,0.09317589,0
19,0.025906736,0.25,0.0,0.0,0.023809524,0.023809524,0.0,0.017241379,0.15625,0.02325477,0.0,0.0,0
20,0.05699482,0.0,0.1914894,0.0,0.02380952,0.0,0.0,0.0,0.078125,0.004534231,0.0,0.3727035,0
21,0.067357513,0.25,0.021276596,0.0,0.0,0.095238095,0.0,0.00862069,0.1875,0.072457912,0.0,0.0,0
22,0.03626943,0.0,0.08510638,0.0,0.04761905,0.0,0.0,0.00862069,0.109375,0.01993266,0.0,0.2096457,0
23,0.1658031,0.125,0.4255319,0.0,0.2619048,0.04761905,0.0,0.0,0.015625,0.05512907,0.0,0.3218803,0
24,0.01554404,0.125,0.0,0.0,0.07142857,0.0,0.0,0.00862069,0.1875,0.1076094,0.0,0.0,0
25,0.08290155,0.25,0.0212766,0.0,0.02380952,0.2142857,0.0,0.0,0.296875,0.01405163,0.0,0.0,0
26,0.01036269,0.125,0.0,0.0,0.0,0.0,0.0,0.00862069,0.203125,0.008529742,0.0,0.0,0
27,0.020725389,0.125,0.0,0.0,0.0,0.0,0.0,0.025862069,0.0,0.001346801,0.0,0.0,0
28,0.010362694,0.0,0.0,0.0,0.0,0.0,0.0,0.051724138,0.03125,0.006823793,0.0,0.0,0
29,0.041450777,0.0,0.042553191,0.0,0.0,0.0,0.0,0.0,0.609375,0.035016835,1.0,0.062117249,0
30,0.03626943,0.125,0.08510638,0.0,0.0,0.0,0.0,0.01724138,0.171875,0.02599327,0.0,0.2096457,0
31,0.02590674,0.0,0.06382979,0.0,0.0952381,0.0,0.0,0.01724138,0.1875,0.01620651,0.0,0.4658793,0
32,0.0984456,0.25,0.0,0.0,0.0952381,0.0,0.0,0.02586207,0.375,0.1179798,0.0,0.0,0
33,0.1398964,0.125,0.04255319,0.0,0.07142857,0.0,0.0,0.02586207,0.546875,0.2829181,0.0,0.01996626,1
34,0.01554404,0.125,0.0,0.0,0.02380952,0.0,0.0,0.0,0.09375,0.0162963,0.0,0.0,0
35,0.04663212,0.125,0.0,0.0,0.02380952,0.0,0.0,0.0,0.203125,0.01818182,0.0,0.0,0
36,0.02590674,0.0,0.0212766,0.0,0.0,0.0,0.0,0.01724138,0.0625,0.005162738,0.0,0.0,0
37,0.010362694,0.0,0.021276596,0.0,0.0,0.0,0.0,0.0,0.0625,0.002154882,1.0,0.186351747,0
38,0.07772021,0.0,0.0,0.0,0.3095238,0.0,0.0,0.01724138,0.0625,0.04318743,0.0,0.1747048,0
39,0.02590674,0.25,0.0212766,0.0,0.02380952,0.1190476,0.0,0.01724138,0.0625,0.01063973,0.0,0.0,0
40,0.05699482,0.0,0.04255319,0.0,0.02380952,0.0,0.0,0.0,0.03125,0.01979798,0.0,0.09317589,1
41,0.03626943,0.25,0.0,0.0,0.02380952,0.02380952,0.0,0.01724138,0.59375,0.04615039,0.0,0.0,0
42,0.031088083,0.25,0.0,0.0,0.095238095,0.023809524,0.0,0.025862069,0.296875,0.092390572,0.0,0.0,0
43,0.04663212,0.125,0.1276596,0.0,0.07142857,0.0,0.0,0.00862069,0.203125,0.01472503,0.0,0.2795276,0
44,0.05181347,0.0,0.04255319,0.0,0.04761905,0.0,0.0,0.00862069,0.171875,0.0169248,0.0,0.1524696,0
45,0.015544041,0.0,0.0,0.0,0.047619048,0.0,0.0,0.025862069,0.078125,0.024421998,0.0,0.13976381,0
46,0.062176166,0.125,0.021276596,0.0,0.023809524,0.0,0.0,0.025862069,0.09375,0.025095398,0.0,0.387038244,0
47,0.056994819,0.25,0.0,0.0,0.0,0.023809524,0.0,0.0,0.265625,0.00664422,0.0,0.0,0
48,0.015544041,0.25,0.021276596,0.0,0.095238095,0.047619048,0.0,0.051724138,0.125,0.064960718,0.0,0.0,0
49,0.10880829,0.125,0.14893617,0.0,0.166666667,0.0,0.0,0.120689655,0.40625,0.011178451,0.0,0.254116044,0
50,0.03108808,0.25,0.0,0.25,0.0,0.02380952,0.0,0.0,0.03125,0.00332211,0.0,0.0,0
51,0.1088083,0.125,0.08510638,0.0,0.1428571,0.0,0.0,0.0,0.078125,0.006419753,0.0,0.2795276,0
52,0.02072539,0.125,0.0212766,0.0,0.07142857,0.0,0.0,0.04310345,0.3125,0.05113356,0.0,0.111811,0
53,0.04145078,0.125,0.0,0.0,0.0,0.0,0.0,0.01724138,0.171875,0.02792368,0.0,0.0,0
54,0.08290155,0.125,0.0,0.0,0.02380952,0.0,0.0,0.05172414,0.328125,0.02873176,0.0,0.0,0
55,0.04145078,0.125,0.0212766,0.0,0.0952381,0.0,0.0,0.00862069,0.28125,0.08053872,0.0,0.06211724,0
56,0.03108808,0.125,0.04255319,0.0,0.04761905,0.0,0.0,0.01724138,0.328125,0.1215264,0.0,0.07986501,0
57,0.025906736,0.125,0.0,0.0,0.047619048,0.0,0.0,0.043103448,0.078125,0.004489338,0.0,0.0,0
58,0.03108808,0.25,0.0212766,0.0,0.1190476,0.0,0.0,0.00862069,0.21875,0.05719416,0.0,0.07986501,0
59,0.2694301,0.5,0.1489362,0.0,0.02380952,0.0952381,0.0,0.0,0.015625,0.001167228,0.5,0.06328925,0
60,0.03108808,0.5,0.0212766,0.0,0.07142857,0.04761905,0.0,0.01724138,0.34375,0.05961841,0.0,0.0,0
61,0.1088083,0.125,0.06382979,0.0,0.4285714,0.0,0.0,0.02586207,1.0,0.4012121,0.0,0.0508232,0
62,0.01554404,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.06034483,0.1875,0.05818182,0.0,0.0,0
63,0.015544041,0.125,0.0,0.0,0.0,0.0,0.0,0.00862069,0.265625,0.014994388,0.0,0.0,0
64,0.025906736,0.25,0.0,0.0,0.0,0.023809524,0.0,0.0,0.140625,0.013872054,1.0,0.0,0
65,0.03108808,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.09482759,0.046875,0.01212121,0.0,0.0,0
66,0.015544041,0.125,0.0,0.0,0.023809524,0.0,0.0,0.0,0.078125,0.003232323,1.0,0.0,0
67,0.02590674,0.0,0.0,0.0,0.07142857,0.0,0.0,0.01724138,0.078125,0.03384961,0.0,0.0,0
68,0.119171,0.0,0.0212766,0.2083333,0.04761905,0.0,0.0,0.02586207,0.203125,0.02325477,0.0,0.1164698,0
69,0.1139896,0.375,0.04255319,0.0,0.04761905,0.1666667,0.0,0.01724138,0.46875,0.08579125,0.0,0.07292026,0
70,0.119171,0.25,0.106383,0.0,0.0952381,0.02380952,0.0,0.02586207,0.3125,0.0589899,0.0,0.2096457,0
71,0.098445596,0.25,0.063829787,0.0,0.095238095,0.0,0.0,0.0,0.390625,0.040493827,0.0,0.111811048,0
72,0.031088083,0.0,0.0,0.0,0.023809524,0.0,0.0,0.025862069,0.234375,0.017194164,0.0,0.0,0
73,0.04663212,0.375,0.0,0.0,0.0,0.02380952,0.0,0.00862069,0.0625,0.02814815,0.0,0.0,0
74,0.062176166,0.125,0.0,0.0,0.047619048,0.0,0.0,0.00862069,0.265625,0.014994388,0.0,0.258025496,0
75,0.041450777,0.25,0.0,0.0,0.0,0.047619048,0.0,0.0,0.609375,0.124893378,0.0,0.062117249,0
76,0.03626943,0.0,0.0212766,0.0,0.04761905,0.0,0.0,0.0,0.234375,0.1010999,0.0,0.1397638,0
77,0.01036269,0.25,0.0,0.0,0.0,0.02380952,0.0,0.05172414,0.296875,0.02945006,0.0,0.0,0
78,0.08290155,0.375,0.0,0.0,0.02380952,0.07142857,0.0,0.02586207,0.296875,0.02338945,0.0,0.0,0
79,0.067357513,0.0,0.085106383,0.0,0.023809524,0.0,0.0,0.025862069,0.578125,0.024781145,0.0,0.279527621,0
80,0.01554404,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.004489338,1.0,0.0,0
81,0.1295337,0.25,0.0,0.0,0.04761905,0.0,0.0,0.01724138,0.140625,0.03762065,0.0,0.06450637,0
82,0.03626943,0.25,0.0212766,0.0,0.02380952,0.02380952,0.0,0.00862069,0.09375,0.006734007,0.0,0.0,0
83,0.01036269,0.0,0.0,0.0,0.0,0.0,0.0,0.00862069,0.15625,0.01719416,0.0,0.0,0
84,0.03626943,0.125,0.0,0.0,0.023809524,0.0,0.0,0.00862069,0.21875,0.015039282,0.0,0.069881905,0
85,0.020725389,0.25,0.0,0.0,0.023809524,0.023809524,0.0,0.00862069,0.125,0.008305275,1.0,0.0,0
86,0.08290155,0.125,0.04255319,0.0,0.0,0.0,0.0,0.0,0.15625,0.005925926,0.0,0.09865681,0
87,0.06217617,0.125,0.1276596,0.0,0.07142857,0.0,0.0,0.03448276,0.109375,0.02612795,0.0,0.4730467,0
88,0.01554404,0.125,0.0212766,0.0,0.07142857,0.0,0.0,0.01724138,0.140625,0.01037037,0.0,0.0,0
89,0.01036269,0.125,0.0,0.0,0.0,0.0,0.0,0.03448276,0.171875,0.01863075,0.0,0.0,0
90,0.03108808,0.25,0.04255319,0.0,0.02380952,0.02380952,0.0,0.0,0.140625,0.008754209,0.0,0.07986501,0
91,0.07253886,0.25,0.0,0.2083333,0.04761905,0.07142857,0.2,0.02586207,0.03125,0.005836139,0.0,0.0,1
92,0.062176166,0.125,0.0,0.0,0.047619048,0.0,0.0,0.025862069,0.171875,0.005836139,0.0,0.0,0
93,0.020725389,0.0,0.021276596,0.041666667,0.095238095,0.0,0.0,0.025862069,0.390625,0.058451178,0.0,0.0,1
94,0.01036269,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.04310345,0.09375,0.00956229,0.0,0.0,0
95,0.04663212,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.03448276,0.125,0.01503928,0.0,0.0,0
96,0.0984456,0.125,0.04255319,0.0,0.0,0.0,0.0,0.0,0.15625,0.005925926,0.0,0.08385829,0
97,0.02590674,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.06034483,0.03125,0.03721661,0.0,0.0,0
98,0.01554404,0.0,0.0,0.0,0.04761905,0.0,0.0,0.0,0.125,0.009337823,0.0,0.0,0
99,0.010362694,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.014545455,0.0,0.0,0
100,0.04145078,0.125,0.06382979,0.0,0.07142857,0.0,0.0,0.0,0.03125,0.0216835,0.0,0.1242345,0
101,0.10880829,0.25,0.0,0.0,0.023809524,0.023809524,0.0,0.0,0.109375,0.006464646,0.0,0.279527621,0
102,0.1813472,0.25,0.1276596,0.0,0.07142857,0.0952381,0.0,0.00862069,0.296875,0.02828283,0.0,0.07764657,1
103,0.051813472,0.125,0.021276596,0.0,0.0,0.0,0.0,0.0,0.0,0.00026936,0.0,0.101646408,0
104,0.062176166,0.125,0.021276596,0.0,0.047619048,0.023809524,0.0,0.017241379,0.453125,0.014096521,0.0,0.043004249,0
105,0.04663212,0.25,0.0,0.0,0.0,0.02380952,0.0,0.00862069,0.046875,0.02482604,0.0,0.0,0
106,0.020725389,0.0,0.021276596,0.0,0.095238095,0.0,0.0,0.025862069,0.078125,0.024421998,0.0,0.111811048,0
107,0.1554404,0.125,0.4255319,0.0,0.02380952,0.0,0.0,0.0,0.15625,0.05701459,0.0,0.7033278,0
108,0.1139896,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.02630752,0.0,0.0486135,0
109,0.01036269,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.09375,0.01907969,0.0,0.0,0
