Id,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,labels
1,0.02590674,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.04310345,0.3125,0.05113356,0.0,0.1863517,0
2,0.03626943,0.25,0.021276596,0.0,0.047619048,0.0,0.0,0.034482759,0.328125,0.01701459,0.0,0.209645716,0
3,0.062176166,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.014545455,0.0,0.0,1
4,0.01554404,0.125,0.0212766,0.0,0.0,0.0,0.0,0.04310345,0.390625,0.02805836,0.0,0.1397638,0
5,0.06735751,0.375,0.06382979,0.0,0.07142857,0.04761905,0.0,0.02586207,0.234375,0.04767677,0.0,0.1597301,0
6,0.03626943,0.125,0.0,0.0,0.07142857,0.0,0.0,0.00862069,0.0625,0.01813692,0.0,0.2096457,0
7,0.03626943,0.25,0.0,0.0,0.071428571,0.047619048,0.0,0.00862069,0.140625,0.005521886,0.0,0.0,0
8,0.015544041,0.0,0.0,0.0,0.047619048,0.0,0.0,0.025862069,0.078125,0.024421998,0.0,0.13976381,0
9,0.02590674,0.0,0.04255319,0.0,0.02380952,0.0,0.0,0.00862069,0.34375,0.02927048,0.0,0.2795276,0
10,0.03626943,0.0,0.0,0.0,0.04761905,0.0,0.0,0.01724138,0.28125,0.04152637,0.0,0.2096457,0
11,0.02590674,0.25,0.0212766,0.0,0.07142857,0.0,0.0,0.03448276,0.109375,0.05845118,0.0,0.1863517,0
12,0.1088083,0.5,0.0,0.0,0.0952381,0.07142857,0.2,0.01724138,0.796875,0.2162963,0.0,0.0,0
13,0.031088083,0.125,0.042553191,0.0,0.047619048,0.0,0.0,0.034482759,0.171875,0.06298541,0.0,0.159730069,0
14,0.01554404,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.171875,0.01512907,0.0,0.0,0
15,0.03626943,0.125,0.042553191,0.0,0.0,0.0,0.0,0.025862069,0.0,0.001346801,0.0,0.069881905,0
16,0.04663212,0.375,0.0,0.0,0.07142857,0.07142857,0.0,0.02586207,0.375,0.1179798,0.0,0.05590552,0
17,0.02590674,0.25,0.0,0.0,0.02380952,0.02380952,0.0,0.06034483,0.1875,0.06680135,0.0,0.0,0
18,0.06217617,0.25,0.0,0.0,0.1190476,0.04761905,0.0,0.01724138,0.078125,0.04368126,0.0,0.0,0
19,0.02590674,0.0,0.0212766,0.0,0.07142857,0.0,0.0,0.01724138,0.171875,0.02267116,0.0,0.09317589,0
20,0.056994819,0.125,0.0,0.0,0.023809524,0.0,0.0,0.00862069,0.15625,0.000763187,0.0,0.0,0
21,0.04663212,0.0,0.0212766,0.0,0.2857143,0.0,0.0,0.06896552,0.265625,0.1700112,0.0,0.05590552,0
22,0.119171,0.25,0.0,0.0,0.04761905,0.0,0.0,0.01724138,0.125,0.01854097,0.0,0.02329397,0
23,0.020725389,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026936,0.0,0.0,0
24,0.005181347,0.125,0.0,0.0,0.0,0.0,0.0,0.01724138,0.359375,0.01189675,0.0,0.0,0
25,0.02590674,0.375,0.0,0.0,0.0,0.1904762,0.0,0.02586207,0.375,0.1179798,0.0,0.09317589,0
